rc_file name: a/s-alpha-zero-fixedgbs-pknob-4.75/jr_s-alpha-zero_phase.json
max schd: 0.005297, max dp: 0.000519, max job: 29
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job94,22014000,22014000,4199034,4199034,1.21089,2.0363,0.843482,2.07658,0.808788,0.5,0,3,5.93753,3.55433,13.113,0,3,1,0,7,7,0,0,GPT2_SMALL,16,16,2,981472,0.072
Job95,22611000,22611000,5692803,5692803,1.07591,0.698732,1.19221,0.701747,0.924025,0.333358,0,2,1.33343,3.33314,9.06908,0,2,1,0,8,8,0,0,BERTLARGE,4,32,82,4775000,0.264
Job96,22863000,22869727,1904879,1898152,1.38749,0.780097,1.17347,0.791441,0.694358,1,1,1,2,2,16.5446,0,1,1.00354,0,0,0,0,0,BERTLARGE,4,32,3,995000,0.264
Job97,22889000,22894465,1596031,1590566,1.26595,0.74107,1.07816,0.765966,0.733335,0.5,0,1,2,2,17.431,0,1,1.00344,0,9,9,0,0,VGG19,4,8,1,879088,0.258
Job98,22897000,22915453,2023621,2005168,1.4206,0.789534,1.20441,0.800148,0.711852,0.5,0,2,1.94056,2.11888,16.0558,0,2,1.0092,0,2,2,0,0,GPT2_SMALL,4,64,4,1059280,0.26
Job99,22952000,22952000,2268277,2268277,1.00066,0.428364,1.00066,0.434518,1,1,1,1,1,1,15.0766,0,1,1,0,0,0,0,0,ResNeXt,1,32,36,2266776,1
Job100,22971000,22973450,2980751,2978301,1.41879,1.26868,1.0745,1.31052,0.679185,0.5,0,2,3.20805,2.79195,12.9746,0,2,1.00082,0,41,41,0,0,ResNeXt,8,4,5,1115144,0.13

Makespan,31648,avgJCT,4144.81,FairnessT,1.78245,avg_gpu_load,59.7019,cold_per_job,2.1,avg_wave,1.48568,avg_effi_gpu_load,0,avg_fair_gpu_load,0,avg_gpu_usg,2.10946,mean_n_avg,17.481,avg_shuffle,2.1,maxFairT,1.55595,minFairT,0.87293,dfairT,0.0579222,dfairSq,0.128032,FairnessN,4.96912,maxFairN,2.08636,minFairN,0.419865,dfairN,0.342498,dfairNSq,0.400983
Fairness
Mm,1/n,1/n-Down,GPU_load,GPU_share
1.04796,0.761471,0.933112,0.775019,0.96207
Fairness CV
0.113276,0.423287,0.161712,0.429208
Locality
dist,bit,con
0.895312,0.794348,1.00367
