Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job12,4990000,5653409,11156465,10371813,0.885522,0.861964,0.732587,0.865374,1.00548,0.952585,0.857755,12,4.02855,7.70343,6.7931,0,12,1.07565,0,1,1,0,0,BERTLARGE,16,8,47,5636760,0.083
Job13,7103000,7118567,1100079,1084512,0.721126,0.395329,0.71976,0.400948,1.40203,1,1,1,1,8,7.12461,0,1,1.01435,0,0,0,0,0,GPT2_SMALL,8,32,6,1084248,0.139
Job14,8066000,8089362,1020748,997386,0.727389,0.399368,0.725924,0.405556,1.39131,1,1,1,1,8,7.13429,0,1,1.02342,0,0,0,0,0,GPT2_SMALL,8,32,3,997144,0.139
Job15,9937000,9952618,1425368,1409750,1.0111,0.410766,1.0111,0.414951,0.989043,1,1,1,1,1,9.94842,0,1,1.01108,0,0,0,0,0,BERTLARGE,1,128,15,1409720,1
Job16,9937000,9952618,1351854,1336236,1.01198,0.41793,1.01198,0.427175,0.988447,1,1,1,1,1,10,0,1,1.01169,0,0,0,0,0,VGG19,1,32,12,1335856,1
Job17,9937000,9952618,1654493,1638875,1.00955,0.417915,1.00955,0.421643,0.99056,1,1,1,1,1,9.56513,0,1,1.00953,0,0,0,0,0,BERTLARGE,1,128,24,1638840,1
Job18,9937000,9952618,1728635,1713017,1.00978,0.426803,1.00978,0.434855,0.990965,1,1,1,1,1,9.41222,0,1,1.00912,0,0,0,0,0,ResNeXt,1,32,26,1711896,1
Job19,13332000,13345517,1842109,1828592,1.00754,0.659553,1.00754,0.675268,0.992662,1,1,1,1,1,4.80514,0,1,1.00739,0,0,0,0,0,ResNet50,1,128,28,1828328,1
Job20,14994000,15001911,1251256,1243345,0.642951,0.659726,0.61557,0.673939,1.6711,0.8,0,1,1,16,4.39526,0,1,1.00636,0,2,2,0,0,GPT2_SMALL,16,16,8,1173424,0.072
Job21,15832000,15845641,1485801,1472160,1.02863,0.866422,1.02863,0.906048,0.990819,0.666667,0,1,1,8,3.55224,0,1,1.00927,0,0,0,0,0,ResNeXt,8,4,17,1444440,0.13
Job22,17225000,17227272,1268356,1266084,1.00197,0.787815,1.00197,0.851265,0.998209,1,1,1,1,1,4.60647,0,1,1.00179,0,0,0,0,0,GNMT,1,64,11,1265856,1
Job23,17758000,17758223,17700513,11213056,1.96532,2.12309,1.53975,2.1541,0.579373,0.993548,0.980645,19,4.36677,8.12044,5.76703,7,19,1.57856,0,1,1,0,0,ResNet50,16,8,46,5051360,0.066
Job24,17931000,17938613,1222814,1215201,0.86101,0.588975,0.728403,0.600251,1.16728,1,1,1,1,8,6.97233,0,1,1.00626,0,0,0,0,0,GPT2_SMALL,8,32,9,1214904,0.139
Job25,18252000,18259335,1521381,1514046,0.820276,0.563142,0.639214,0.579222,1.23174,1,1,1,1,8,8.01537,0,1,1.00484,0,0,0,0,0,ResNeXt,8,4,20,1512912,0.13
Job26,18252000,18259335,1395221,1387886,0.845866,0.58629,0.668232,0.610668,1.24402,0.666667,0,1,1,8,8.01677,0,1,1.00529,0,12,12,0,0,VGG19,8,4,13,1337976,0.136
Job27,18329000,18329000,3271731,3271731,1.00019,0.554015,1.00019,0.565506,1,1,1,1,1,1,8.34203,0,1,1,0,0,0,0,0,GNMT,1,64,38,3271104,1
Job28,18710000,18710000,1629728,1629728,1.00065,0.566152,1.00065,0.581298,1,1,1,1,1,1,8.31408,0,1,1,0,0,0,0,0,ResNeXt,1,32,23,1628664,1
Job29,19163000,19219910,1653116,1596206,1.03669,0.577691,1.03669,0.593239,0.965574,1,1,1,1,2,8.62011,0,1,1.03565,0,0,0,0,0,ResNeXt,2,16,22,1594616,0.5
Job30,19321000,19327583,2879698,2873115,0.799991,0.599622,0.634125,0.611074,1.29476,0.704023,0.11207,2,1.11207,7.55172,8.71787,0,2,1.00229,0,32,32,0,0,ResNet50,8,16,34,2642928,0.13
Job31,19856000,19933265,2999853,2890987,0.898191,0.669226,0.704347,0.683716,1.19032,1,1,4,1.37125,7.46542,8.49258,0,4,1.03766,0,0,0,0,0,VGG19,8,4,33,2546584,0.136
Job32,20109000,20112574,4243513,4198691,1.18048,0.847972,0.965277,0.870588,0.878705,0.829507,0.488522,4,1.81118,5.88458,7.43306,1,4,1.01068,0,13,13,0,0,GNMT,8,8,36,2999720,0.142
Job33,20293000,20298480,2284993,2279513,0.830488,0.647745,0.673324,0.672529,1.345,1,1,3,1.06929,7.72283,8.69389,0,3,1.0024,0,0,0,0,0,GNMT,8,8,29,2006952,0.142
Job34,20452000,20479670,1767467,1739797,0.701503,0.562167,0.590035,0.579683,1.45175,1,1,1,1,8,8.8219,0,1,1.0159,0,0,0,0,0,VGG19,8,4,27,1738936,0.136
Job35,21281000,21402132,1224114,1102982,1.11013,0.647717,1.11013,0.672631,0.901045,1,1,1,1,1,8.86666,0,1,1.10982,0,0,0,0,0,VGG19,1,32,7,1102672,1
Job36,21672000,21867370,1876996,1681626,1.11634,0.709289,1.11634,0.727149,0.895913,1,1,1,1,1,7.42354,0,1,1.11618,0,0,0,0,0,ResNet50,1,128,25,1681384,1
Job37,22007000,22019760,1469858,1457098,1.00894,0.671456,1.00894,0.710399,0.991319,1,1,1,1,1,7.18319,0,1,1.00876,0,0,0,0,0,GNMT,1,64,19,1456832,1
Job38,22592000,22716971,4718806,4593835,0.532974,0.59231,0.464371,0.595299,2.00043,0.666667,0,1,1,16,5.89949,0,1,1.0272,0,4,4,0,0,GPT2_SMALL,16,16,41,4329232,0.072
Job39,23770000,23787815,1413239,1395424,1.01018,0.586236,1.01018,0.594623,0.987394,0.5,0,1,1,4,5.47196,0,1,1.01277,0,0,0,0,0,GPT2_SMALL,4,64,14,1398992,0.26
Job40,24146000,24147119,9629964,7252561,1.22419,1.28564,1.06731,1.30657,0.919131,0.868164,0.698389,9,2.36042,10.5281,5.32892,1,9,1.3278,0,6,6,0,0,ResNet50,16,8,40,4296560,0.066
Job41,24880000,24881451,1962289,1960838,0.792844,0.476102,0.782113,0.481003,1.22786,0.666667,0,1,1,8,6.22959,0,1,1.00074,0,0,0,0,0,BERTLARGE,8,16,30,2022032,0.142
Job42,25026000,25035889,2193967,2184078,0.808838,0.483874,0.802347,0.492013,1.24589,1,1,1,1,8,6.30971,0,1,1.00453,0,0,0,0,0,ResNeXt,8,4,32,2182416,0.13
Job43,26549000,28772872,10408905,7093119,1.69121,1.61787,1.49468,1.64862,0.617707,1,1,7,2.98513,10.1586,4.04789,1,7,1.46747,0,0,0,0,0,ResNet50,16,8,42,4346880,0.066
Job44,26991000,26993777,3221387,3218610,0.885195,0.522185,0.871654,0.528612,1.15574,0.666667,0,1,1,8,5.87542,0,1,1.00086,0,59,59,0,0,ResNeXt,8,4,37,3156240,0.13
Job45,27655000,27665586,999622,989036,0.856367,0.53111,0.856367,0.559343,1.18729,1,1,1,1,8,6,0,1,1.0107,0,0,0,0,0,VGG19,8,4,2,988568,0.136
Job46,28832000,28912437,1028041,947604,0.921864,0.571577,0.921351,0.601684,1.10203,1,1,1,1,8,5.98152,0,1,1.08488,0,0,0,0,0,ResNet50,8,16,1,947472,0.13
Job47,28851000,28912437,2149629,2088192,0.484889,0.560885,0.433744,0.579014,2.1684,0.666667,0,1,1,16,6.25682,0,1,1.02942,0,37,37,0,0,ResNet50,16,8,31,2052288,0.066
Job48,29986000,30004351,1092819,1074468,1.01773,0.574644,1.01773,0.598238,0.983208,1,1,1,1,1,6.62043,0,1,1.01708,0,0,0,0,0,ResNeXt,1,32,5,1073784,1
Job49,30117000,30201228,1661175,1576947,1.04158,0.659827,0.903896,0.680088,0.980068,0.666667,0,1,1,8,5.98715,0,1,1.05341,0,62,62,0,0,ResNeXt,8,4,21,1547148,0.13
Job50,30418000,30467867,1486069,1436202,1.03502,0.668652,1.03502,0.690397,0.966444,1,1,1,1,1,5.75202,0,1,1.03472,0,0,0,0,0,VGG19,1,32,16,1435792,1
