rc_file name: a/coldzero-s-alpha-zero-fixedgbs-pknob-0.50/jr_s-alpha-zero_phase.json
max schd: 0.00716, max dp: 0.000494, max job: 23
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job59,14481000,14482023,2465694,2464671,1.00126,0.811075,1.00126,0.811075,0.999585,1,1,1,1,2,17.467,0,1,1.00042,0,0,0,0,0,ResNet50,2,64,42,2462592,0.5
Job60,14944000,14944000,6383022,6267696,0.861137,0.987047,0.408367,0.987047,1.13959,0.821271,0.594234,14,2.00319,5.8921,16.6142,0,14,1.0184,0,15,15,0,0,GPT2_SMALL,8,32,81,4704000,0.139
Job61,15304000,15332621,9629502,9350190,1.20827,1.28679,0.615138,1.28679,0.774254,0.784607,0.474859,36,3.2689,4.27419,14.6577,0,36,1.02987,1,67,67,0,0,GNMT,8,8,89,5339928,0.142
Job62,15452000,15472671,1928155,1907484,1.01153,0.758759,1.01153,0.758759,0.989279,1,1,1,1,1,20.5224,0,1,1.01084,0,0,0,0,0,GPT2_SMALL,1,256,25,1906176,1
Job63,15555000,15555000,3674150,3674150,1.00015,0.771584,1.00015,0.771584,1,1,1,1,1,1,18.649,0,1,1,0,0,0,0,0,ResNet50,1,128,71,3673600,1
Job64,15555000,15555000,3331560,3331560,1.00068,0.764396,1.00068,0.764396,1,1,1,1,1,1,19.0426,0,1,1,0,0,0,0,0,ResNeXt,1,32,62,3329280,1
Job65,15557000,15590612,3699612,3666000,1.00919,0.777629,1.00919,0.777629,0.990915,1,1,1,1,1,18.6165,0,1,1.00917,0,0,0,0,0,BERTLARGE,1,128,70,3665920,1
Job66,15557000,15587593,2609282,2578689,1.01207,0.766554,1.01207,0.766554,0.988275,1,1,1,1,1,20.1561,0,1,1.01186,0,0,0,0,0,GNMT,1,64,43,2578176,1
Job67,15557000,15557000,1965998,1965998,1.0003,0.745355,1.0003,0.745355,1,1,1,1,1,1,20.8951,0,1,1,0,0,0,0,0,VGG19,1,32,26,1965408,1
Job68,15586000,15590612,1228340,1223728,0.891469,0.720804,0.468183,0.720804,1.10287,0.5,0,1,1,4,21.0789,0,1,1.00377,0,24,24,0,0,GNMT,4,16,14,1244672,0.259
Job69,15795000,15838953,4305967,4262014,1.01046,0.751411,1.01046,0.751411,0.989793,1,1,1,1,1,17.8316,0,1,1.01031,0,0,0,0,0,ResNet50,1,128,78,4261376,1
Job70,15795000,15929118,3313258,3179140,1.0429,0.806485,1.0429,0.806485,0.959521,1,1,1,1,1,18.7974,0,1,1.04219,0,0,0,0,0,GPT2_SMALL,1,256,61,3176960,1
Job71,15796000,15803165,2206417,2199252,1.00356,0.75707,1.00356,0.75707,0.996753,1,1,1,1,1,20.6765,0,1,1.00326,0,0,0,0,0,VGG19,1,32,36,2198592,1
Job72,15796000,15803165,2069290,2062125,1.0035,0.752151,1.0035,0.752151,0.996537,1,1,1,1,1,20.9306,0,1,1.00347,0,0,0,0,0,BERTLARGE,1,128,28,2062080,1
Job73,16670000,16680360,3507414,3497054,1.00365,0.745477,1.00365,0.745477,0.997046,1,1,1,1,1,16.8473,0,1,1.00296,0,0,0,0,0,GPT2_SMALL,1,256,65,3494656,1
Job74,16763000,16804848,1217576,1175728,1.03575,0.798451,1.03575,0.798451,0.96563,1,1,1,1,1,20.1226,0,1,1.03559,0,0,0,0,0,ResNet50,1,128,13,1175552,1
Job75,17119000,17159560,3325639,3184624,0.758903,0.816868,0.353519,0.816868,1.29369,0.5,0,2,1.1935,7.22601,16.054,0,2,1.04428,2,53,53,0,0,GNMT,8,8,55,2929872,0.142
Job76,17424000,17424000,2865210,2865210,1.0002,0.727289,1.0002,0.727289,1,1,1,1,1,1,15.7009,0,1,1,0,0,0,0,0,GNMT,1,64,54,2864640,1
Job77,17655000,17684661,5855588,5825927,1.00529,0.675417,1.00529,0.675417,0.994935,1,1,1,1,1,14.1849,0,1,1.00509,0,0,0,0,0,GNMT,1,64,94,5824768,1
Job78,18284000,18284000,9150973,9028470,1.29642,1.2362,0.820414,1.2362,0.73523,0.764504,0.387436,27,3.39948,4.72289,9.97333,1,27,1.01357,0,27,27,0,0,GNMT,8,8,91,5591960,0.142
Job79,18684000,18719474,5552772,5517298,1.00699,0.665927,1.00699,0.665927,0.993611,0.5,0,1,1,2,13.3558,0,1,1.00643,0,27,27,0,0,GNMT,2,32,90,5514208,0.5
Job80,18722000,18747144,2890346,2865202,1.00976,0.671297,1.00976,0.671297,0.991301,1,1,1,1,2,14.2536,0,1,1.00878,0,0,0,0,0,ResNeXt,2,16,53,2862416,0.5
Job81,18756000,18799470,2052594,2009124,1.02165,0.674326,1.02165,0.674326,0.978822,1,1,1,1,2,14.5171,0,1,1.02164,0,0,0,0,0,GPT2_SMALL,2,128,27,2009088,0.5
Job82,19066000,19068026,2227424,2225398,1.0016,0.638214,1.0016,0.638214,0.99909,1,1,1,1,1,14.2782,0,1,1.00091,0,0,0,0,0,GPT2_SMALL,1,256,40,2223872,1
Job83,19206000,19206000,11367825,10667322,1.11935,1.26347,0.551027,1.26347,0.852657,0.77328,0.347666,15,5.6657,10.3803,7.11274,3,15,1.06567,0,6,6,0,0,ResNet50,16,8,99,7251160,0.066
Job84,19368000,19393158,2817512,2792354,1.00916,0.654147,1.00916,0.654147,0.991071,1,1,1,1,1,13.6567,0,1,1.00901,0,0,0,0,0,ResNet50,1,128,52,2791936,1
Job85,19550000,19562648,2402632,2389984,1.00614,0.652876,1.00614,0.652876,0.994736,1,1,1,1,2,13.7268,0,1,1.00529,0,0,0,0,0,ResNet50,2,64,41,2387968,0.5
Job86,19960000,19982798,1101393,1078595,0.558319,0.592187,0.349255,0.592187,1.73966,0.666667,0,1,1,8,14.199,0,1,1.02114,0,11,11,0,0,BERTLARGE,8,16,7,1110480,0.142
Job87,20423000,20444639,3132334,3110695,0.993364,0.641785,0.76052,0.641785,1.01171,0.5,0,1,1,4,13.3065,0,1,1.00696,0,74,74,0,0,VGG19,4,8,59,3095232,0.258
Job88,20619000,20627523,1009755,1001232,0.991542,0.652014,0.725579,0.652014,0.991559,0.25,0,1,1,4,13.6655,0,1,1.00851,0,9,9,0,0,GNMT,4,16,4,1018368,0.259
Job89,20717000,20732175,3453427,3438252,1.00461,0.656733,1.00461,0.656733,0.995606,1,1,1,1,1,12.8064,0,1,1.00441,0,0,0,0,0,GNMT,1,64,64,3437568,1
Job90,20984000,21019536,2967872,2932336,1.01242,0.653278,1.01242,0.653278,0.988026,1,1,1,1,1,13.0545,0,1,1.01212,0,0,0,0,0,VGG19,1,32,56,2931456,1
Job91,21482000,21506018,1167688,1143670,0.761343,0.654347,0.412303,0.654347,1.29051,0.5,0,1,1,8,12.1652,0,1,1.021,0,31,31,0,0,VGG19,8,4,12,1164020,0.136
Job92,21760000,21775314,2219804,2204490,1.0071,0.632087,1.0071,0.632087,0.993101,1,1,1,1,1,13.0438,0,1,1.00695,0,0,0,0,0,ResNet50,1,128,38,2204160,1
Job93,21969000,21969000,1145625,1145625,1.00002,0.600834,1.00002,0.600834,1,1,1,1,1,1,12.9281,0,1,1,0,0,0,0,0,BERTLARGE,1,128,10,1145600,1
Job94,22014000,22044459,952569,922110,0.357081,0.603332,0.202371,0.603332,2.74289,0.666667,0,1,1,16,12.4992,0,1,1.03303,0,8,8,0,0,GPT2_SMALL,16,16,2,941472,0.072
Job95,22611000,22619321,5176964,5168643,1.08003,0.939335,1.09219,0.939335,0.918648,0.455415,0.180236,4,1.18024,3.63953,6.24049,0,4,1.00161,0,6,6,0,0,BERTLARGE,4,32,82,4740000,0.264
Job96,22863000,22875240,967072,954832,0.947322,0.60991,0.697845,0.60991,1.04993,0.5,0,1,1,4,14.4354,0,1,1.01282,0,4,4,0,0,BERTLARGE,4,32,3,960000,0.264
Job97,22889000,22971000,891088,809088,1.0301,0.662546,0.753632,0.662546,0.970776,1,1,1,1,4,14.6139,0,1,1.10135,0,0,0,0,0,VGG19,4,8,1,809088,0.258
Job98,22897000,22903193,1028425,1022232,0.946845,0.618358,0.708554,0.618358,1.053,0.5,0,1,1,4,14.1566,0,1,1.00606,0,3,3,0,0,GPT2_SMALL,4,64,5,1025280,0.26
Job99,22952000,22966569,2207846,2193277,1.00733,0.787061,1.00733,0.787061,0.993401,1,1,1,1,1,9.25688,0,1,1.00664,0,0,0,0,0,ResNeXt,1,32,34,2191776,1
Job100,22971000,23043446,1075294,1002848,0.599006,0.662527,0.383794,0.662527,1.60957,0.333333,0,1,1,8,13.4681,0,1,1.07224,0,83,83,0,0,ResNeXt,8,4,6,1040144,0.13

Makespan,30573,avgJCT,3406.61,FairnessT,3.6306,avg_gpu_load,43.6488,cold_per_job,2.92,avg_wave,1.21266,avg_effi_gpu_load,0,avg_fair_gpu_load,0,avg_gpu_usg,2.9677,mean_n_avg,14.6477,avg_shuffle,2.92,maxFairT,1.29642,minFairT,0.357081,dfairT,0.0687161,dfairSq,0.141923,FairnessN,2.42867,maxFairN,1.42926,minFairN,0.588494,dfairN,0.218403,dfairNSq,0.246573
Fairness
Mm,1/n,1/n-Down,GPU_load,GPU_share
0.974368,0.811195,0.85017,0.811195,1.05327
Fairness CV
0.143262,0.195501,0.273833,0.195501
Locality
dist,bit,con
0.867513,0.73136,1.00933
