Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job104,1382873000,1382893000,7980517,7960517,0.269906,0.531546,0.234604,0.534252,3.7311,1,1,0,38.7429,0,BERTLARGE,16,371,7960517
Job105,1385202000,1497647497,1003362543,802124819,1.12026,1.00473,0.979966,1.00486,0.895588,0.924496,0.844067,4,23.0522,0,ResNet50,8,1581,799506460
Job106,1386151000,1386151000,63378622,63378622,1,0.627235,1,0.62752,1,1,1,0,33.2001,0,GPT2_SMALL,1,997,63378622
Job107,1392459000,1392479000,18877874,18857874,1.00106,0.602931,1.00106,0.603815,0.998941,1,1,0,36.7851,0,GPT2_SMALL,1,529,18857874
Job108,1395462000,1395482000,126209,106209,0.680003,0.959239,0.610229,2.27211,3.05498,1,1,0,39,0,BERTLARGE,16,67,106209
Job109,1396823000,1396843000,7771600,7751600,1.00258,0.590316,0.937683,0.599422,0.997427,1,1,0,38.5575,0,GNMT,4,365,7751600
Job110,1397077000,1397077000,5455432,5455432,0.993807,0.580942,0.926005,0.585377,1,0.5,0,0,38.6705,0,BERTLARGE,4,332,5489427
Job111,1398459000,1398459000,5785723,5785723,1,0.582313,0.926443,0.586513,1,1,1,0,38.8939,0,BERTLARGE,4,337,5785723
Job112,1398491000,1398494076,5320300,5317224,1.00058,0.588232,0.926931,0.601533,0.999422,1,1,0,38.9721,0,GNMT,4,330,5317224
Job113,1400205000,1400225000,12742664,12722664,1.00157,0.625944,1.00157,0.632155,0.99843,1,1,0,35.5141,0,GNMT,4,431,12722664
Job114,1400970000,1400970000,5896556,5896556,1,0.599938,0.961534,0.604882,1,1,1,0,37.4601,0,ResNeXt,4,340,5896556
Job115,1405512000,1405512000,65704504,65704504,1.00442,0.649216,1.00442,0.649731,1,0.5,0,0,30.7104,0,ResNeXt,4,1013,65415092
