Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job153,78389000,78389000,105004204,104636203,0.850064,0.725189,0.798266,0.725419,1.17795,1,1,2,20.1413,0,GPT2_SMALL,1,16128,104503666
Job154,78394000,78394000,99586636,99251856,0.841224,0.715059,0.786044,0.715341,1.18976,1,1,1,20.4419,0,ResNet50,1,16117,99175846
Job155,78400000,78400000,106398765,105831022,0.853651,0.729175,0.803845,0.729404,1.17299,1,1,2,20.038,0,GPT2_SMALL,1,16136,105698122
Job156,78448000,78448000,116675915,116251594,0.868926,0.74896,0.843078,0.74977,1.15673,1,1,3,19.1454,0,VGG19,1,16156,115683945
Job157,78453000,78453000,104713226,103399462,0.860775,0.734131,0.807754,0.734367,1.16786,1,1,8,20.1657,0,GPT2_SMALL,1,16123,102865410
Job158,78458000,78458000,118922988,116266644,0.885295,0.764381,0.866156,0.764606,1.13158,1,1,3,18.9282,0,GPT2_SMALL,1,16158,116066558
Job159,78464000,78464000,128753376,125655541,0.897863,0.781173,0.914545,0.781391,1.11616,1,1,4,17.965,0,GPT2_SMALL,1,16171,125390162
Job160,78506000,78506000,58859962,58346410,0.784523,0.639519,0.709555,0.640911,1.28048,1,1,1,22.8576,0,GNMT,1,16037,58126304
Job161,78516000,78516000,109196931,105537659,0.888512,0.760881,0.841791,0.761262,1.13455,1,1,9,19.8253,0,BERTLARGE,1,16130,104704246
Job162,78522000,78522000,100728849,95610822,0.890065,0.7568,0.831705,0.757113,1.13077,1,1,8,20.399,0,ResNet50,1,16110,95005831
Job163,78527000,78527000,109606110,96677228,0.995215,0.852543,0.943956,0.852847,1.03475,1,1,42,19.7897,0,GPT2_SMALL,1,16106,93886702
Job164,78534000,78534000,114058960,84858203,1.17101,1.00701,1.12654,1.00742,0.86693,1,1,19,19.3804,0,GPT2_SMALL,1,16088,83595614
Job165,78601000,78601000,127726,127726,1,1,1,1.75626,1,1,1,0,14,0,ResNet50,1,6083,127726
Job166,79201000,79201000,288267,288267,1,1,1,3.26585,1,1,1,0,14,0,GNMT,1,13478,288267
Job167,79581000,79581000,72474,72474,1,1,0.885671,5.81,1,1,1,0,14,0,ResNeXt,2,309,72474
Job168,79801000,79801000,142975,142975,1,1,1,1.62518,1,1,1,0,14,0,ResNet50,1,7995,142975
Job169,80402000,80402000,153478,153478,1,1,1,1.88141,1,1,1,0,14,0,BERTLARGE,1,8517,153478
Job170,81000000,81000000,238883,238883,1,1,1,3.38764,1,1,1,0,14,0,VGG19,1,10944,238883
Job171,81601000,81601000,131245,131245,1,1,1,1.72136,1,1,1,0,14,0,ResNet50,1,6627,131245
Job172,82201000,82201000,127726,127726,1,1,1,1.75626,1,1,1,0,14,0,ResNet50,1,6078,127726
Job173,82801000,82801000,135937,135937,1,1,1,1.67954,1,1,1,0,14,0,ResNet50,1,7121,135937
Job174,83401000,83401000,276691,276691,1,1,1,3.60787,1,1,1,0,14,0,GNMT,1,13270,276691
Job175,84001000,84001000,127790,127790,1,1,1,1.65018,1,1,1,0,14,0,ResNeXt,1,6128,127790
Job176,84601000,84601000,119515,119515,1,1,1,1.85251,1,1,1,0,14,0,ResNet50,1,4444,119515
Job177,85202000,85202000,141870,141870,1,1,1,1.55015,1,1,1,0,14,0,ResNeXt,1,7813,141870
Job178,85802000,85802000,249253,249253,1,1,1,3.08153,1,1,1,0,14,0,VGG19,1,11468,249253
Job179,86401000,86401000,146494,146494,1,1,1,1.60113,1,1,1,0,14,0,ResNet50,1,8266,146494
Job180,87001000,87001000,133070,133070,1,1,1,1.60868,1,1,1,0,14,0,ResNeXt,1,6729,133070
Job181,87601000,87601000,239920,239920,1,1,1,3.35304,1,1,1,0,14,0,VGG19,1,11008,239920
Job182,87967000,87967000,90672,90672,1,1,0.853978,4.38622,1,1,1,0,14,0,ResNet50,2,1039,90672
Job183,88200000,88200000,118990,118990,1,1,1,1.73354,1,1,1,0,14,0,ResNeXt,1,4359,118990
Job184,88801000,88801000,299843,299843,1,1,1,3.00314,1,1,1,0,14,0,GNMT,1,13577,299843
Job185,89401000,89401000,192914,192914,1,1,1,1.31155,1,1,1,0,14,0,GPT2_SMALL,1,9042,192914
Job186,90001000,90001000,244068,244068,1,1,1,3.22411,1,1,1,0,14.3261,0,VGG19,1,11284,244068
Job187,90110000,90110000,79602,79602,1,1,0.822728,4.06091,1,1,1,0,15,0,ResNeXt,2,535,79602
Job188,90601000,90601000,140500,140500,1,1,1,2.04816,1,1,1,0,14,0,BERTLARGE,1,7739,140500
Job189,91201000,91201000,115566,115566,1,1,1,1.6571,1,1,1,0,14,0,GPT2_SMALL,1,3379,115566
Job190,91801000,91801000,134764,134764,1,1,1,1.68953,1,1,1,0,14,0,ResNet50,1,6977,134764
Job191,92402000,92402000,273797,273797,1,1,1,3.71014,1,1,1,0,14,0,GNMT,1,13123,273797
Job192,93001000,93001000,307325,307325,1,1,1,2.21164,1,1,1,0,14,0,VGG19,1,13635,307325
Job193,93601000,93601000,137110,137110,1,1,1,1.66983,1,1,1,0,14,0,ResNet50,1,7370,137110
Job194,94201000,94201000,121861,121861,1,1,1,1.8226,1,1,1,0,14,0,ResNet50,1,5121,121861
Job195,94801000,94801000,125150,125150,1,1,1,1.67313,1,1,1,0,14,0,ResNeXt,1,5578,125150
Job196,95401000,95401000,119370,119370,1,1,1,1.62311,1,1,1,0,14,0,GPT2_SMALL,1,4405,119370
Job197,96002000,96002000,147916,147916,1,1,1,1.9459,1,1,1,0,14,0,BERTLARGE,1,8304,147916
Job198,96600000,96600000,118990,118990,1,1,1,1.73354,1,1,1,0,14,0,ResNeXt,1,4354,118990
Job199,97202000,97202000,270903,270903,1,1,1,3.82076,1,1,1,0,14,0,GNMT,1,12894,270903
Job200,97801000,97801000,119370,119370,1,1,1,1.62311,1,1,1,0,14.0199,0,GPT2_SMALL,1,4409,119370
Job201,97918000,97918000,82121,82121,0.968221,0.993168,0.875676,5.64915,1.19291,1,1,0,14.6757,0,BERTLARGE,2,677,82121
Job202,97947000,98000121,276806,223685,1.23091,1.23591,1.14375,11.5485,0.848816,1,1,0,14.1919,0,GNMT,2,9550,223685
Job203,98402000,98402000,286820,286820,1,0.996332,1,3.26392,1,1,1,0,14.717,0,GNMT,1,13457,286820
Job204,98539000,98539000,19546750,19546750,0.691347,0.572312,0.609368,0.573157,1.4476,1,1,0,26.2832,0,ResNeXt,1,15798,19546750
Job205,98633000,98688820,115878,60058,1.78639,1.91488,1.56098,7.42124,0.682726,1,1,0,15.4817,0,GPT2_SMALL,2,94,60058
Job206,99002000,99002000,109226,109226,1,1,1,1.72281,1,1,1,0,15,0,GPT2_SMALL,1,2050,109226
Job207,99601000,99601000,239920,239920,1,1,1,3.35304,1,1,1,0,15,0,VGG19,1,10999,239920
Job208,100203000,100203000,196120,196120,1,1,1,1.57884,1,1,1,0,15,0,BERTLARGE,1,9069,196120
Job209,100800000,100800000,275244,275244,1,1,1,3.65802,1,1,1,0,15,0,GNMT,1,13194,275244
Job210,101401000,101401000,144208,144208,1,1,1,1.99441,1,1,1,0,15,0,BERTLARGE,1,8067,144208
Job211,102002000,102002000,146062,146062,1,1,1,1.96955,1,1,1,0,15,0,BERTLARGE,1,8168,146062
Job212,102601000,102601000,124270,124270,1,1,1,1.68114,1,1,1,0,15,0,ResNeXt,1,5517,124270
Job213,103200000,103200000,273797,273797,1,1,1,3.71014,1,1,1,0,15,0,GNMT,1,13121,273797
Job214,103801000,103801000,146062,146062,1,1,1,1.96955,1,1,1,0,15.2674,0,BERTLARGE,1,8169,146062
Job215,103908000,103908000,1012631150,991530139,1.00408,0.964985,1.02214,0.965036,0.996777,1,1,11,9.73091,0,ResNet50,1,16252,990698074
Job216,104059000,104059000,324442,324442,1,1,1,2.60717,1,1,1,0,16,0,GNMT,1,13749,324442
Job217,104401000,104401000,238883,238883,1,1,1,3.38764,1,1,1,0,16,0,VGG19,1,10948,238883
Job218,104802000,104802000,1210515264,1187582100,1.00497,0.971898,1.02005,0.971934,0.995776,1,1,13,8.42533,0,GPT2_SMALL,1,16253,1186718842
Job219,105000000,118085750,13224396,138646,67.3418,61.8113,64.1305,93.0994,0.0195525,1,1,0,32.1968,0,BERTLARGE,1,7525,138646
Job220,105601000,118224396,12783966,160570,49.1631,44.6802,46.7911,55.3127,0.0243938,1,1,0,33.072,0,ResNet50,1,8654,160570
Job221,105948000,130821000,25088790,215790,94.4789,105.763,93.683,674.14,0.0357056,1,1,0,34.3535,0,GNMT,2,9343,215790
Job222,106201000,118384966,12326320,142354,57.6078,53.5418,55.7192,77.8587,0.0232883,1,1,0,33.9114,0,BERTLARGE,1,7849,142354
Job223,106294000,118527320,12472082,238762,30.3048,27.7139,29.1097,32.9837,0.0389681,1,1,0,34.1891,0,BERTLARGE,1,10903,238762
Job224,106802000,118766082,12211261,247179,36.6291,34.8054,35.8797,66.9196,0.0423804,1,1,0,34.9129,0,VGG19,1,11401,247179
Job225,106861000,119013261,12267827,115566,63.7326,59.003,61.7826,75.6839,0.0198107,1,1,0,35.0418,0,GPT2_SMALL,1,3385,115566
Job226,107401000,119128827,11868327,140500,54.0435,50.6572,52.7907,73.0877,0.02549,1,1,0,35.6667,0,BERTLARGE,1,7732,140500
Job227,108002000,119269327,11580193,312866,25.7438,24.4738,25.3398,42.3923,0.0598019,1,1,0,36.432,0,GNMT,1,13686,312866
Job228,108287000,130821000,22618117,84117,163.992,210.926,162.548,578.713,0.0162504,1,1,0,35.5702,0,BERTLARGE,2,754,84117
Job229,108370000,119582193,11415251,203058,28.5869,26.4743,27.9654,29.6226,0.039992,1,1,0,36.8745,0,GPT2_SMALL,1,9150,203058
Job230,108602000,119785251,11334321,151070,39.8562,37.1042,39.0865,43.6529,0.0302115,1,1,0,37.1183,0,GPT2_SMALL,1,8444,151070
Job231,109201000,119936321,10877675,142354,46.4041,43.8284,45.7634,61.7048,0.030187,1,1,0,37.6521,0,BERTLARGE,1,7886,142354
Job232,109800000,120078675,10522743,244068,30.4159,29.1945,30.1521,54.7863,0.0544141,1,1,0,38.1759,0,VGG19,1,11285,244068
Job233,110401000,120322743,10186858,265115,28.6866,27.7332,28.51,60.8837,0.0619938,1,1,0,38.6537,0,GNMT,1,12417,265115
Job234,111002000,120587858,9869784,283926,24.5075,23.5995,24.3643,45.2286,0.0694879,1,1,0,39.0996,0,GNMT,1,13430,283926
