Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job46,11672000,11838760,3142851,2976091,0.76744,0.535028,0.573268,0.541587,1.31175,1,1,0,18.6275,0,BERTLARGE,4,56,2976091
Job47,11714000,11785132,6257722,6186590,1.0115,0.511095,1.0115,0.513206,0.988633,1,1,0,19.6819,0,ResNeXt,1,95,6186590
Job48,11838000,11957647,2260368,2140721,0.745687,0.549211,0.574486,0.583737,1.39159,1,1,0,19.4549,0,VGG19,4,27,2140721
Job49,11981000,11981000,1423340,1423340,0.702801,0.518889,0.528645,0.540566,1.4583,1,1,0,19.6631,0,ResNet50,4,18,1423340
Job50,12163000,12465373,2662397,2360024,0.81014,0.57299,0.616303,0.586884,1.25136,1,1,0,18.7107,0,ResNet50,4,39,2360024
Job51,12355000,13404340,3985499,2936159,1.0128,0.680571,0.729914,0.6936,0.997119,1,1,0,18.9311,0,ResNet50,4,53,2936159
Job52,12432000,12478354,1439584,1393230,1.03327,0.501015,1.03327,0.509951,0.9678,1,1,0,20.0169,0,ResNeXt,1,17,1393230
Job53,12539000,12714150,4183740,4008590,1.04369,0.518618,1.04369,0.521875,0.958136,1,1,0,19.1942,0,ResNeXt,1,73,4008590
Job54,12655000,13888604,6194652,4961048,1.02485,0.630449,0.634958,0.635646,0.978631,1,1,0,19.8243,0,ResNeXt,4,82,4961048
Job55,12985000,14814851,3191371,1361520,0.94382,1.19949,0.676153,1.25269,1.11681,1,1,0,18.4494,0,ResNeXt,8,16,1361520
Job56,13347000,13347000,2300686,2300686,1,0.51366,1,0.518862,1,0.5,0,0,16.9378,0,GPT2_SMALL,2,33,2300686
Job57,13505000,14098368,3256976,2663608,0.97012,0.633059,0.6677,0.658663,1.04809,1,1,0,18.988,0,GNMT,4,43,2663608
Job58,13823000,13871584,5484108,5435524,1.00894,0.513672,1.00894,0.517155,0.991141,1,1,0,19.7747,0,BERTLARGE,1,90,5435524
Job59,14481000,14481000,2615088,2615088,1,0.514901,1,0.522097,1,1,1,0,19.7042,0,ResNet50,2,42,2615088
Job60,14944000,15091160,5117720,4970560,0.454709,0.499235,0.2523,0.501551,2.19911,0.666667,0,0,20.4419,0,GPT2_SMALL,8,84,4997208
Job61,15304000,16176371,5617041,4744670,0.529966,0.568165,0.301722,0.579896,1.93278,1,1,0,20.2618,0,GNMT,8,80,4744670
Job62,15452000,15647686,1893716,1698030,1.11524,0.554136,1.11524,0.561668,0.896666,1,1,0,22.3913,0,GPT2_SMALL,1,22,1698030
Job63,15555000,15647686,3828560,3735874,1.02481,0.510415,1.02481,0.514185,0.975791,1,1,0,21.514,0,ResNet50,1,70,3735874
Job64,15555000,16340499,4214169,3428670,1.2291,0.601866,1.2291,0.606225,0.813605,1,1,0,21.3359,0,ResNeXt,1,63,3428670
Job65,15557000,16340499,4630145,3846646,1.20368,0.581033,1.20368,0.586323,0.830783,1,1,0,21.1115,0,BERTLARGE,1,71,3846646
Job66,15557000,16340499,3453528,2670029,1.29344,0.67034,1.29344,0.697414,0.773131,1,1,0,21.7389,0,GNMT,1,45,2670029
Job67,15557000,16340499,2887945,2104446,1.37231,0.715337,1.37231,0.746467,0.7287,1,1,0,22.1108,0,VGG19,1,26,2104446
Job68,15586000,16384692,2141988,1343296,1.3213,0.850418,0.76788,0.92377,0.779523,1,1,0,22.6493,0,GNMT,4,14,1343296
Job69,15795000,16722740,5314629,4386889,1.21148,0.569608,1.21148,0.572986,0.825437,1,1,0,20.355,0,ResNet50,1,77,4386889
Job70,15795000,16761976,4253810,3286834,1.2942,0.627946,1.2942,0.632223,0.77268,1,1,0,21.2091,0,GPT2_SMALL,1,59,3286834
Job71,15796000,16761976,3321376,2355400,1.41011,0.734557,1.41011,0.762967,0.709164,1,1,0,21.7003,0,VGG19,1,37,2355400
