max schd: 0.011757, max dp: 0.008571, max job: 121
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job24,2146104000,2146128043,1444916515,1444892472,0.798886,0.824208,0.731766,0.824252,0.996572,0.86202,0.724039,9,5.69004,1.57749,46.9001,0,9,1.00002,0,142,142,0,0,VGG19,8,4,653,357940344,0.136
Job25,2151555000,2151563246,1474889524,1474881278,0.798664,0.826953,0.73409,0.826997,0.996761,0.859282,0.718564,11,5.73302,1.56674,47.0675,0,11,1.00001,0,136,136,0,0,VGG19,8,4,657,362912248,0.136
Job26,2153518000,2153524901,1865826545,1865819644,0.918029,0.965437,0.853791,0.965475,1.06963,0.806613,0.613225,16,5.50415,1.62396,48.1588,0,16,1,0,403,403,0,0,ResNeXt,8,4,661,385773972,0.13
Job27,2172908000,2172930946,1487900738,1487877792,0.803375,0.83873,0.74352,0.838775,0.990094,0.867942,0.735884,9,5.87768,1.53058,47.5295,0,9,1.00002,0,162,162,0,0,VGG19,8,4,654,357957528,0.136
Job28,2238914000,2238914711,1658306456,1658305745,0.905849,0.96935,0.858511,0.969372,1.06222,0.815206,0.630411,11,5.73199,1.567,48.6366,0,11,1,0,30,30,0,0,GPT2_SMALL,8,32,646,337610552,0.139
Job29,2240657000,2240658206,2333654392,2333653186,0.904101,0.977464,0.83137,0.977495,1.08303,0.855126,0.710253,16,6.28299,1.42925,56.0354,0,16,1,0,334,334,0,0,ResNeXt,8,4,671,425856720,0.13
Job30,2246008000,2246036995,1668263817,1668220861,0.854158,0.91611,0.810797,0.916131,1.03771,0.834154,0.668308,13,5.90861,1.52285,48.8165,0,13,1.00003,0,34,34,0,0,BERTLARGE,8,16,655,358300048,0.142
Job31,2268494000,2268498571,6380861356,5573324141,0.792742,0.721502,0.617721,0.721506,1.15815,0.628944,0.376592,50,4.48441,2.39492,48.3157,8,50,1.14489,0,202,202,0,0,BERTLARGE,8,16,724,1817296208,0.142
Job32,2344261000,2344282614,7020339273,6011606033,0.778306,0.624354,0.536545,0.624361,1.16076,0.549945,0.292831,65,4.08705,2.97978,44.8724,18,65,1.1678,0,440,440,0,0,GNMT,8,8,732,2478621848,0.142
Job33,2350449000,2350450124,5273808196,4605667629,0.917187,0.905042,0.758922,0.905054,1.07919,0.703867,0.49348,30,5.44545,1.89587,53.5661,8,30,1.14507,0,1022,1022,0,0,ResNeXt,8,4,717,1102759500,0.13
Job34,2388124000,2388124684,3440505048,3431455084,0.881565,1.03239,0.805656,1.03242,1.05736,0.91205,0.8241,16,7.09182,1.22705,64.2868,2,16,1.00264,0,87,87,0,0,ResNet50,8,16,699,564715824,0.13
Job35,2388155000,2388179001,3157348641,3157142184,0.777785,0.913588,0.713918,0.913614,1.012,0.955518,0.911037,11,7.42202,1.14449,65.5115,0,11,1.00007,0,98,98,0,0,VGG19,8,4,703,573903128,0.136
Job36,2399142000,2399147072,3575944678,3558462834,0.898515,1.05981,0.824041,1.05984,1.03568,0.922757,0.845514,20,7.19892,1.20027,64.2927,5,20,1.00491,0,85,85,0,0,ResNet50,8,16,702,573797232,0.13
Job37,2399509000,2399542218,5190688047,4552617046,0.919681,0.912731,0.763701,0.912745,1.04213,0.761302,0.572603,32,5.69261,1.80184,53.9996,10,32,1.14015,0,162,162,0,0,ResNet50,8,16,716,1069942224,0.13
Job38,2402444000,2402473883,1934695496,1934665613,1.03655,1.16227,0.998268,1.16234,0.895425,0.951954,0.903908,14,7.36041,1.1599,54.5091,0,14,1.00002,0,13,13,0,0,ResNet50,8,16,637,302290416,0.13
Job39,2457996000,2458010981,413573175,413435376,1.13905,0.629373,1.10242,0.629441,0.812825,0.945731,0.891462,4,3.67293,1.16353,49.0987,0,4,1.00033,0,1,1,0,0,VGG19,4,8,559,129938032,0.258
Job40,2480747000,2480748023,588425087,588424064,1.23387,0.679846,1.20949,0.67994,0.69853,1,1,1,4,1,48.458,0,1,1,0,0,0,0,0,GNMT,4,16,601,170753856,0.259
Job41,2480788000,2480792891,294281667,294276776,1.39481,1.54474,1.35043,1.54534,0.694636,1,1,1,8,1,48.7888,0,1,1.00002,0,0,0,0,0,ResNeXt,8,4,413,38027508,0.13
Job42,2530035000,2530036915,313292415,313290500,1.21301,0.696323,1.19773,0.696431,0.758155,1,1,1,4,1,52.2127,0,1,1.00001,0,0,0,0,0,VGG19,4,8,488,85212400,0.258
Job43,2530285000,2530287393,358072533,358070140,1.28635,0.736929,1.272,0.73698,0.756603,1,1,1,4,1,52.0295,0,1,1.00001,0,0,0,0,0,GPT2_SMALL,4,64,511,92000336,0.26
Job44,2531100000,2531137878,319858782,319820904,1.13447,0.651765,1.12089,0.651924,0.759735,1,1,1,4,1,52.2942,0,1,1.00012,0,0,0,0,0,GNMT,4,16,514,92847216,0.259
Job45,2546447000,2546479244,293721412,293689168,1.11349,0.644977,1.10566,0.645147,0.774049,1,1,1,4,1,53.0144,0,1,1.00011,0,0,0,0,0,GNMT,4,16,489,85267872,0.259
Job46,2549354000,2549396003,95460267,95418264,1.18235,0.66864,1.16792,0.669202,0.728837,1,1,1,4,1,50.1963,0,1,1.00044,0,0,0,0,0,GNMT,4,16,396,27760656,0.259
Job47,2562009000,2562064308,7091220472,5997010691,0.931363,0.692141,0.595471,0.692146,1.07893,0.583779,0.316397,42,4.27677,3.1119,43.6034,18,42,1.18246,0,1287,1287,0,0,ResNeXt,8,4,730,2321507844,0.13
Job48,2563486000,2563497401,2922472691,2922461290,1.00609,1.20976,0.940406,1.2098,0.964351,0.980951,0.961903,3,7.84761,1.0381,67.5818,0,3,1,0,32,32,0,0,ResNeXt,8,4,664,390928392,0.13
Job49,2563593000,2563630496,2583933989,2583896493,0.840497,0.97843,0.798617,0.978478,0.923946,0.981952,0.963903,3,7.85561,1.0361,63.8204,0,3,1.00001,0,8,8,0,0,GNMT,8,8,672,431037848,0.142
Job50,2564020000,2564026946,2325369064,2325362118,0.948006,1.08656,0.907365,1.08658,0.891941,0.989307,0.978613,7,7.91445,1.02139,62.0419,0,7,1,0,3,3,0,0,BERTLARGE,8,16,652,351146384,0.142
Job51,2564767000,2564809726,285571798,285529072,1.08789,0.635768,1.08675,0.635938,0.792272,1,1,1,4,1,53.9391,0,1,1.00015,0,0,0,0,0,GNMT,4,16,481,82901088,0.259
Job52,2564786000,2564786083,307677987,307677904,1.09327,0.637103,1.09186,0.637261,0.788372,1,1,1,4,1,53.6791,0,1,1,0,0,0,0,0,GNMT,4,16,501,89325216,0.259
