rc_file name: a/coldzero-s-alpha-zero-fixedgbs-pknob-1.50/jr_s-alpha-zero_phase.json
max schd: 0.006361, max dp: 0.000499, max job: 23
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job30,7557000,7562268,2209758,2204490,1.00254,0.767784,1.00254,0.767784,0.997616,1,1,1,1,1,15.6664,0,1,1.00239,0,0,0,0,0,ResNet50,1,128,39,2204160,1
Job31,7995000,8003960,2146711,2137751,1.00488,0.875722,1.00488,0.875722,0.995826,1,1,1,1,1,15.2234,0,1,1.00419,0,0,0,0,0,ResNeXt,1,32,31,2136288,1
Job32,8362000,8362458,5087082,5086624,1.00078,0.843988,1.00078,0.843988,0.99991,1,1,1,1,1,16.0309,0,1,1.00009,0,0,0,0,0,GPT2_SMALL,1,256,85,5083136,1
Job33,8399000,8405149,2966866,2960717,1.00228,0.919599,1.00228,0.919599,0.997927,1,1,1,1,1,14.8453,0,1,1.00208,0,0,0,0,0,GNMT,1,64,58,2960128,1
Job34,8761000,8761000,3859057,3859057,1.00068,0.90827,1.00068,0.90827,1,1,1,1,1,1,15.3515,0,1,1,0,0,0,0,0,ResNeXt,1,32,72,3856416,1
Job35,9127000,9127000,5831350,5831350,1.0003,0.822257,1.0003,0.822257,1,1,1,1,1,1,15.9534,0,1,1,0,0,0,0,0,VGG19,1,32,95,5829600,1
Job36,9251000,9253932,2210210,2207278,0.864441,0.933168,0.34521,0.933168,1.14058,0.875955,0.627864,3,1.03886,7.84457,14.583,0,3,1.00133,0,3,3,0,0,GPT2_SMALL,8,32,35,2195200,0.139
Job37,9752000,9752000,1138283,1138283,1.00068,0.952974,1.00068,0.952974,1,1,1,1,1,1,14.1223,0,1,1,0,0,0,0,0,ResNeXt,1,32,8,1137504,1
Job38,10015000,10015000,1616626,1616626,1.00015,0.926354,1.00015,0.926354,1,1,1,1,1,1,14.1862,0,1,1,0,0,0,0,0,ResNet50,1,128,21,1616384,1
Job39,10312000,10314841,4102519,4099678,0.972685,0.880424,0.683032,0.880424,1.00501,0.854145,0.70829,9,1.25974,3.48052,16.4595,0,9,1.00069,0,7,7,0,0,GNMT,4,16,69,3649152,0.259
Job40,10540000,10542088,2976251,2974163,0.870749,0.7951,0.602725,0.7951,1.14122,0.873759,0.747518,5,1.0341,3.9318,16.7847,0,5,1.0007,0,5,5,0,0,GNMT,4,16,57,2941952,0.259
Job41,10896000,10896000,7318327,7253785,1.16836,1.0016,0.736006,1.0016,0.822707,0.762622,0.525245,16,1.72156,2.99882,17.5751,0,16,1.0089,0,20,20,0,0,GNMT,4,16,93,5657600,0.259
Job42,11158000,11187432,2840067,2763927,0.886405,0.81597,0.623181,0.81597,1.12774,0.645108,0.290215,8,1.10537,3.78926,17.3994,0,8,1.02755,0,36,36,0,0,ResNeXt,4,8,44,2619264,0.253
Job43,11233000,11233000,1271656,1271656,1.00069,0.868515,1.00069,0.868515,1,1,1,1,1,1,16.2524,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,15,1270784,1
Job44,11337000,11365866,1611357,1582491,1.01894,0.820536,1.01894,0.820536,0.982086,1,1,1,1,1,17.3076,0,1,1.01824,0,0,0,0,0,ResNeXt,1,32,20,1581408,1
Job45,11555000,11555000,6172572,6172572,1.00015,0.763732,1.00015,0.763732,1,1,1,1,1,1,17.919,0,1,1,0,0,0,0,0,ResNet50,1,128,97,6171648,1
Job46,11672000,11672000,3169073,3140594,0.987693,0.893952,0.699928,0.893952,1.00348,0.781479,0.562958,4,1.3337,3.3326,17.1504,0,4,1.00907,1,5,5,0,0,BERTLARGE,4,32,45,2640000,0.264
Job47,11714000,11714000,6052334,6052334,1.00068,0.759276,1.00068,0.759276,1,1,1,1,1,1,18.025,0,1,1,0,0,0,0,0,ResNeXt,1,32,96,6048192,1
Job48,11838000,11840638,1865122,1839157,0.826489,0.775173,0.592944,0.775173,1.20667,0.722389,0.444778,9,1.16343,3.67314,18.5748,0,9,1.01412,0,19,19,0,0,VGG19,4,8,22,1693440,0.258
Job49,11981000,12001996,1413728,1392732,0.794142,0.756869,0.573924,0.756869,1.2382,0.530902,0.161036,5,1.16104,3.67793,18.9142,0,5,1.01508,0,5,5,0,0,ResNet50,4,32,17,1302336,0.255
Job50,12163000,12176172,2834183,2815668,1.05016,0.949302,0.757558,0.949302,0.934573,0.738963,0.477926,2,1.47793,3.04415,17.1354,0,2,1.00658,0,6,6,0,0,ResNet50,4,32,33,2183328,0.255
Job51,12355000,12355593,3534433,3529320,1.0812,0.961619,0.769818,0.961619,0.907821,0.411003,0,2,1.46602,3.06797,16.6477,0,2,1.00145,0,11,11,0,0,ResNet50,4,32,49,2757888,0.255
Job52,12432000,12447624,1348248,1332624,1.01242,0.674109,1.01242,0.674109,0.988412,1,1,1,1,1,19.0279,0,1,1.01172,0,0,0,0,0,ResNeXt,1,32,18,1331712,1
Job53,12539000,12549038,3924621,3914583,1.00325,0.749282,1.00325,0.749282,0.997442,1,1,1,1,1,17.302,0,1,1.00256,0,0,0,0,0,ResNeXt,1,32,73,3911904,1
Job54,12655000,12696889,6928781,6862464,1.29043,1.0489,0.802556,1.0489,0.771388,0.640263,0.430373,11,1.98555,2.86166,17.5045,0,11,1.00966,1,93,93,0,0,ResNeXt,4,8,83,4932096,0.253
Job55,12985000,12985000,1768644,1724333,0.531711,0.922136,0.385103,0.922136,1.80776,0.44561,0.0782442,8,1.58164,6.14291,16.6704,0,8,1.0257,1,19,19,0,0,ResNeXt,8,4,19,1377488,0.13
Job56,13347000,13369225,2198776,2176551,1.01023,0.809746,1.01023,0.809746,0.989892,0.5,0,1,1,2,14.9139,0,1,1.01021,0,0,0,0,0,GPT2_SMALL,2,128,32,2176512,0.5
Job57,13505000,13512204,3078347,3054250,1.03561,0.892145,0.681292,0.892145,0.933465,0.38314,0,2,1.29884,3.40232,16.8135,0,2,1.00789,0,14,14,0,0,GNMT,4,16,46,2687360,0.259
Job58,13823000,13823000,5269875,5269875,1.00002,0.778282,1.00002,0.778282,1,1,1,1,1,1,17.474,0,1,1,0,0,0,0,0,BERTLARGE,1,128,86,5269760,1
Job59,14481000,14485509,2469180,2464671,1.00268,0.79759,1.00268,0.79759,0.998174,0.5,0,1,1,2,17.7803,0,1,1.00183,0,6,6,0,0,ResNet50,2,64,42,2462592,0.5
Job60,14944000,14944499,7264071,7263572,0.914765,1.06009,0.465952,1.06009,1.05984,0.7555,0.579087,16,1.77922,5.02294,16.5707,0,16,1.00007,0,7,7,0,0,GPT2_SMALL,8,32,81,4704000,0.139
Job61,15304000,15332894,9940685,9910958,1.1467,1.23054,0.620323,1.23054,0.788077,0.789352,0.616387,21,2.51574,3.89518,15.0049,0,21,1.003,0,23,23,0,0,GNMT,8,8,89,5339928,0.142
Job62,15452000,15455513,1910997,1907484,1.00253,0.746,1.00253,0.746,0.998162,1,1,1,1,1,20.6383,0,1,1.00184,0,0,0,0,0,GPT2_SMALL,1,256,25,1906176,1
Job63,15555000,15556974,3676124,3674150,1.00069,0.749942,1.00069,0.749942,0.999463,1,1,1,1,1,18.9886,0,1,1.00054,0,0,0,0,0,ResNet50,1,128,71,3673600,1
Job64,15555000,15555000,3331560,3331560,1.00068,0.74639,1.00068,0.74639,1,1,1,1,1,1,19.3528,0,1,1,0,0,0,0,0,ResNeXt,1,32,62,3329280,1
Job65,15557000,15559517,3668517,3666000,1.00071,0.750153,1.00071,0.750153,0.999314,1,1,1,1,1,18.9969,0,1,1.00069,0,0,0,0,0,BERTLARGE,1,128,70,3665920,1
Job66,15557000,15559517,2581206,2578689,1.00118,0.744895,1.00118,0.744895,0.999025,1,1,1,1,1,20.4523,0,1,1.00098,0,0,0,0,0,GNMT,1,64,43,2578176,1
Job67,15557000,15559517,1968515,1965998,1.00158,0.740682,1.00158,0.740682,0.998721,1,1,1,1,1,20.995,0,1,1.00128,0,0,0,0,0,VGG19,1,32,26,1965408,1
Job68,15586000,15589758,1227486,1223728,0.868387,0.711678,0.46409,0.711678,1.13218,0.25,0,1,1,4,21.25,0,1,1.00307,0,10,10,0,0,GNMT,4,16,14,1244672,0.259
Job69,15795000,15804517,4271531,4262014,1.00238,0.725151,1.00238,0.725151,0.997772,1,1,1,1,1,18.2174,0,1,1.00223,0,0,0,0,0,ResNet50,1,128,78,4261376,1
Job70,15795000,15804517,3188657,3179140,1.00368,0.751485,1.00368,0.751485,0.997015,1,1,1,1,1,19.2944,0,1,1.00299,0,0,0,0,0,GPT2_SMALL,1,256,61,3176960,1
Job71,15796000,15847520,2250772,2199252,1.02373,0.762164,1.02373,0.762164,0.97711,1,1,1,1,1,20.7994,0,1,1.02343,0,0,0,0,0,VGG19,1,32,36,2198592,1
Job72,15796000,15847520,2113645,2062125,1.02501,0.760985,1.02501,0.760985,0.975625,1,1,1,1,1,21.019,0,1,1.02498,0,0,0,0,0,BERTLARGE,1,128,28,2062080,1
Job73,16670000,16670000,3497054,3497054,1.00069,0.720435,1.00069,0.720435,1,1,1,1,1,1,17.2358,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,65,3494656,1
Job74,16763000,16790699,1203427,1175728,1.02371,0.779346,1.02371,0.779346,0.976983,1,1,1,1,1,20.3314,0,1,1.02356,0,0,0,0,0,ResNet50,1,128,13,1175552,1
Job75,17119000,17120342,3961190,3876757,0.804629,0.900839,0.416681,0.900839,1.18118,0.515974,0.10239,11,1.56344,5.74624,16.2235,0,11,1.02178,0,32,32,0,0,GNMT,8,8,55,2929872,0.142
Job76,17424000,17468785,2909995,2865210,1.01583,0.708931,1.01583,0.708931,0.98461,1,1,1,1,1,16.1365,0,1,1.01563,0,0,0,0,0,GNMT,1,64,54,2864640,1
Job77,17655000,17669224,5840151,5825927,1.00264,0.618431,1.00264,0.618431,0.997564,1,1,1,1,1,14.8663,0,1,1.00244,0,0,0,0,0,GNMT,1,64,94,5824768,1
Job78,18284000,18334076,9163984,9064376,1.19766,1.12957,0.770353,1.12957,0.788261,0.918401,0.836801,25,2.69465,4.65927,10.6365,0,25,1.01099,0,10,10,0,0,GNMT,8,8,91,5591960,0.142
Job79,18684000,18700358,5852228,5819593,1.0613,0.631196,1.0613,0.631196,0.93656,1,1,7,1.11638,1.88362,13.8945,0,7,1.00561,0,0,0,0,0,GNMT,2,32,90,5514208,0.5
Job80,18722000,18724297,2867499,2865202,1.00178,0.616715,1.00178,0.616715,0.999199,1,1,1,1,2,14.9508,0,1,1.0008,0,0,0,0,0,ResNeXt,2,16,53,2862416,0.5
Job81,18756000,18756000,2009124,2009124,1.00002,0.629307,1.00002,0.629307,1,0.5,0,1,1,2,15.0316,0,1,1,0,5,5,0,0,GPT2_SMALL,2,128,27,2009088,0.5
Job82,19066000,19066000,2225398,2225398,1.00069,0.599705,1.00069,0.599705,1,1,1,1,1,1,14.8442,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,40,2223872,1
Job83,19206000,19206250,11458591,11415802,1.06274,1.18423,0.519064,1.18423,0.923581,0.937586,0.875171,15,3.82537,9.97521,7.61102,0,15,1.00375,1,12,12,0,0,ResNet50,16,8,99,7251160,0.066
Job84,19368000,19378485,2802839,2792354,1.00391,0.595898,1.00391,0.595898,0.996259,1,1,1,1,1,14.4217,0,1,1.00375,0,0,0,0,0,ResNet50,1,128,52,2791936,1
Job85,19550000,19554423,2394407,2389984,1.0027,0.595902,1.0027,0.595902,0.998153,1,1,1,1,2,14.457,0,1,1.00185,0,0,0,0,0,ResNet50,2,64,41,2387968,0.5
Job86,19960000,19970646,1451348,1427742,0.680777,0.743055,0.444015,0.743055,1.41307,0.625952,0.208735,6,1.50356,5.98577,14.7175,0,6,1.01653,0,8,8,0,0,BERTLARGE,8,16,7,1110480,0.142
Job87,20423000,20453741,3524769,3494028,1.07528,0.629316,0.80147,0.629316,0.92231,0.860205,0.72041,8,1.2429,3.51421,14.2086,0,8,1.0088,0,16,16,0,0,VGG19,4,8,59,3095232,0.258
Job88,20619000,20664612,1175712,1092812,1.11729,0.671571,0.796786,0.671571,0.87132,0.395822,0.092801,4,1.1856,3.6288,14.4895,0,4,1.07586,0,7,7,0,0,GNMT,4,16,4,1018368,0.259
Job89,20717000,20717000,3438252,3438252,1.0002,0.555962,1.0002,0.555962,1,1,1,1,1,1,13.9554,0,1,1,0,0,0,0,0,GNMT,1,64,64,3437568,1
Job90,20984000,21076069,3024405,2932336,1.03171,0.57198,1.03171,0.57198,0.969558,1,1,1,1,1,14.0523,0,1,1.0314,0,0,0,0,0,VGG19,1,32,56,2931456,1
Job91,21482000,21484024,1304263,1293023,0.727999,0.666563,0.434245,0.666563,1.32338,0.902785,0.708356,6,1.2654,6.9384,12.9015,0,6,1.00869,0,3,3,0,0,VGG19,8,4,12,1164020,0.136
Job92,21760000,21761380,2205870,2204490,1.00078,0.538799,1.00078,0.538799,0.999374,1,1,1,1,1,14.0559,0,1,1.00063,0,0,0,0,0,ResNet50,1,128,38,2204160,1
Job93,21969000,21969000,1145625,1145625,1.00002,0.561387,1.00002,0.561387,1,1,1,1,1,1,13.3724,0,1,1,0,0,0,0,0,BERTLARGE,1,128,10,1145600,1
Job94,22014000,22029364,2102004,1868363,0.616489,1.18362,0.401294,1.18362,1.57624,0.819514,0.536733,7,2.29577,7.83456,13.9092,0,7,1.12505,4,4,4,0,0,GPT2_SMALL,16,16,2,941472,0.072
Job95,22611000,22611000,5828066,5828066,1.19609,0.976013,1.22955,0.976013,0.828478,1,1,4,1.77628,3.22372,6.337,0,4,1,0,0,0,0,0,BERTLARGE,4,32,82,4740000,0.264
Job96,22863000,22894915,1044163,1012248,0.922449,0.533872,0.699578,0.533872,1.07732,0.616793,0.233586,3,1.11504,3.76992,15.5475,0,3,1.03153,0,1,1,0,0,BERTLARGE,4,32,3,960000,0.264
Job97,22889000,22894915,963091,911842,0.998085,0.580061,0.757948,0.580061,0.997793,0.616343,0.232685,3,1.23269,3.53463,15.7048,0,3,1.0562,0,4,4,0,0,VGG19,4,8,1,809088,0.258
Job98,22897000,23014915,1307025,1189110,1.1201,0.654476,0.885494,0.654476,0.888834,0.713446,0.426892,4,1.28317,3.43365,14.3965,0,4,1.09916,0,1,1,0,0,GPT2_SMALL,4,64,5,1025280,0.26
Job99,22952000,22952000,2193277,2193277,1.00068,0.635175,1.00068,0.635175,1,1,1,1,1,1,10.7002,0,1,1,0,0,0,0,0,ResNeXt,1,32,34,2191776,1
Job100,22971000,23041876,1671513,1549877,1.00686,0.921001,0.650372,0.921001,0.952234,0.596982,0.077379,6,1.90173,5.14755,12.3545,0,6,1.07848,1,45,45,0,0,ResNeXt,8,4,6,1040144,0.13

Makespan,30664,avgJCT,3523.42,FairnessT,2.4888,avg_gpu_load,46.1817,cold_per_job,4.17,avg_wave,1.2355,avg_effi_gpu_load,0,avg_fair_gpu_load,0,avg_gpu_usg,2.68149,mean_n_avg,15.0304,avg_shuffle,4.17,maxFairT,1.29043,minFairT,0.518496,dfairT,0.0643874,dfairSq,0.123571,FairnessN,2.59813,maxFairN,1.38707,minFairN,0.533872,dfairN,0.217658,dfairNSq,0.25206
Fairness
Mm,1/n,1/n-Down,GPU_load,GPU_share
0.995643,0.809957,0.869037,0.809957,1.01379
Fairness CV
0.124035,0.204434,0.245795,0.204434
Locality
dist,bit,con
0.883571,0.778187,1.01134
