max schd: 0.009656, max dp: 0.001587, max job: 52
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job26,429661000,429678399,376331,358932,1.0486,0.357461,1.0486,0.380983,0.953767,1,1,1,1,1,12,0,1,1.04847,0,0,0,0,0,ResNet50,1,128,20,358888,1
Job27,430684000,430689249,1718266,1713017,1.00372,0.320239,1.00372,0.324778,0.996945,1,1,1,1,1,11.4194,0,1,1.00306,0,0,0,0,0,ResNeXt,1,32,121,1711896,1
Job28,438428000,438458020,266632,236612,1.05652,0.481376,1.05652,0.556764,0.986012,0.333333,0,1,1,4,10,0,1,1.12687,0,0,0,0,0,ResNeXt,4,8,9,234632,0.253
Job29,438781000,438960241,723775,544534,1.20079,0.461116,1.20079,0.471326,0.835947,0.333333,0,1,1,4,10,0,1,1.32916,0,0,0,0,0,GPT2_SMALL,4,64,35,545872,0.26
Job30,459722000,459739279,1410760604,1409062765,1.15259,0.704804,0.858402,0.70483,0.847639,0.987457,0.974913,14,7.42147,1.18941,34.4903,3,14,1.0012,0,15,15,0,0,ResNeXt,8,4,389,214491264,0.13
Job31,459727000,459739279,996820900,996103594,1.07717,0.582437,0.759599,0.582451,0.81102,0.971965,0.94393,21,6.98456,1.31961,31.3985,1,21,1.00072,0,3,3,0,0,BERTLARGE,8,16,351,188113104,0.142
Job32,459767000,459793481,906796706,906042167,1.00561,0.538068,0.70779,0.538098,0.795589,0.912379,0.824757,22,6.83135,1.36177,29.9078,1,22,1.00083,0,15,15,0,0,VGG19,8,4,361,192847928,0.136
Job33,459770000,459792360,1545809777,1543416735,1.13116,0.716108,0.855922,0.716138,0.817208,1,1,10,7.56663,1.10834,35.1343,4,10,1.00155,0,0,0,0,0,ResNet50,8,16,400,231393072,0.13
Job34,459774000,459779354,1709399255,1687355947,1.15934,0.763418,0.896072,0.763443,0.839811,0.962807,0.925978,19,7.54392,1.11975,35.3894,12,19,1.01306,0,11,11,0,0,ResNeXt,8,4,408,242637060,0.13
Job35,664541000,664595419,704565,650146,0.535777,0.455971,0.534698,0.497856,2.13618,0.5,0,1,1,8,10.4408,0,1,1.0837,0,1,1,0,0,GNMT,8,8,40,641896,0.142
Job36,664935000,664954182,435914,416732,0.525222,0.449951,0.524357,0.49887,2.27156,0.666667,0,1,1,8,10.7124,0,1,1.04603,0,3,3,0,0,VGG19,8,4,27,404312,0.136
Job37,685120000,685124185,219509,215324,0.566598,0.515123,0.566598,0.567018,1.96187,0.666667,0,1,1,8,9,0,1,1.01944,0,0,0,0,0,GPT2_SMALL,8,32,6,213208,0.139
Job38,685529000,685532894,1064908148,1064590825,0.935182,0.671942,0.834301,0.671959,1.00645,1,1,13,7.82481,1.04397,38.9143,1,13,1.0003,0,0,0,0,0,GPT2_SMALL,8,32,299,147636728,0.139
Job39,685551000,685558497,1093244187,1092908629,0.936278,0.678099,0.83758,0.678115,1.00478,1,1,12,7.84552,1.03862,38.943,1,12,1.00031,0,0,0,0,0,GPT2_SMALL,8,32,302,150859576,0.139
Job40,685573000,685657665,1204600877,1198995398,0.776676,0.5783,0.701328,0.578336,0.99971,0.991356,0.983744,10,7.91525,1.02583,39.0344,6,10,1.00468,0,3,3,0,0,GNMT,8,8,370,198125168,0.142
Job41,685594000,685598606,1094962161,1093716745,0.936421,0.678567,0.837902,0.678583,1.00463,0.986177,0.972796,5,7.87159,1.03906,38.9443,1,5,1.00114,0,2,2,0,0,GPT2_SMALL,8,32,303,151033784,0.139
Job42,685632000,685645617,992719757,990260903,0.7971,0.560273,0.706115,0.560303,0.984313,0.998255,0.99651,8,7.88483,1.03403,38.7813,4,8,1.00248,0,1,1,0,0,VGG19,8,4,318,163216984,0.136
Job43,688352000,688361590,186230,176640,0.799203,0.462883,0.799203,0.568943,1.47545,1,1,1,1,4,14,0,1,1.05429,0,0,0,0,0,ResNeXt,4,8,4,176584,0.253
Job44,689701000,689717635,204073410,203491570,0.484507,0.68496,0.470333,0.685236,2.07667,0.956661,0.913323,53,4.99314,3.72481,20.7351,0,53,1.00286,2,31,31,0,0,ResNet50,16,8,257,47189328,0.066
