Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job98,627202000,627202000,440917,440917,1,0.845776,1,0.945532,1,1,1,0,11,0,ResNet50,1,832,440917
Job99,627863000,627863000,1036336,1036336,1,0.86065,1,1.00055,1,1,1,0,10.6397,0,VGG19,1,1100,1036336
Job100,627867000,627887000,662934,642934,1.03111,0.870107,1.03111,0.960778,0.969831,1,1,0,11,0,BERTLARGE,1,1008,642934
Job101,629646000,629646000,325889,325889,1,0.929155,1,2.16197,1,1,1,0,10.7371,0,GNMT,1,640,325889
Job102,629646000,629666000,240222,220222,1.09082,0.956595,1.09082,1.34037,0.916744,1,1,0,11,0,BERTLARGE,1,322,220222
Job103,657398000,657398000,506190,506190,1,0.964559,1,1.06692,1,1,1,0,9.97923,0,ResNeXt,1,895,506190
Job104,657399000,657419000,495678,475678,1.04205,1.00423,1.04205,1.10701,0.959651,1,1,0,10,0,GPT2_SMALL,1,857,475678
Job105,658517000,658517000,720910,720910,1,0.962889,1,1.03231,1,1,1,0,9.99445,0,ResNeXt,1,1058,720910
Job106,658521000,658541000,822378,802378,1.02493,0.992118,1.02493,1.08635,0.97568,1,1,0,9.87175,0,BERTLARGE,1,1079,802378
Job107,659653000,659653000,213150,213150,1,0.970421,1,1.25903,1,1,1,0,9.95778,0,ResNeXt,1,296,213150
Job108,659662000,659682000,221682,201682,1.09917,1.07268,1.09917,1.64502,0.909781,1,1,0,9.92091,0,BERTLARGE,1,267,201682
Job109,667980000,667980000,23326624,23326624,1,0.958637,1,0.961478,1,1,1,0,10.0387,0,BERTLARGE,1,1452,23326624
Job110,667990000,668010000,23234722,23214722,1.00086,0.959262,1.00086,0.96108,0.999139,1,1,0,10.0429,0,GPT2_SMALL,1,1446,23214722
