Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job294,5793333000,5794035000,7899934,2997934,1.58766,1.05937,1.21383,1.06595,0.648404,1,1,1,8.95906,0,GPT2_SMALL,4,93,2931268
Job295,5797043000,5799435000,702536870,344862100,2.04567,1.22641,2.04567,1.22653,0.490881,1,1,19,7.81199,0,ResNet50,1,367,343426117
Job296,5797300000,5799435000,3024082,889082,3.40135,1.41546,3.40135,1.53655,0.294001,1,1,0,10.6177,0,VGG19,1,64,889082
Job297,5797523000,5800324082,603250897,271046223,2.26249,1.27376,2.26249,1.2743,0.449309,1,1,20,8.75621,0,GNMT,1,363,266631769
Job298,5798233000,5801232934,9761672,3161738,1.91698,1.33711,1.45147,1.37477,0.578027,1,1,1,9.52153,0,GNMT,4,94,2941312
Job299,5810936000,5812035000,36596783,11497783,3.26869,1.40849,3.26869,1.41148,0.314175,1,1,4,9.51481,0,ResNet50,1,174,11196154
Job300,5811121000,5812035000,1317766,403766,3.26369,1.72089,3.26369,2.20591,0.306402,1,1,0,10.6509,0,VGG19,1,21,403766
Job301,5811581000,5815635000,9898675,2844675,1.76445,1.34165,1.34995,1.35471,0.593685,1,1,1,10.8333,0,BERTLARGE,4,91,2752315
Job302,5814467000,5815635000,1547921,379921,4.07432,1.66847,4.07432,1.77361,0.24544,1,1,0,11.2441,0,ResNet50,1,16,379921
Job303,5815637000,5821479675,20611160,5768485,1.97729,1.42155,1.43252,1.42608,0.513588,1,1,1,10.1441,0,GPT2_SMALL,4,132,5701324
Job304,5851054000,5854035000,9483981,6502981,1.45841,0.773856,1.45841,0.777344,0.685681,1,1,0,8.42177,0,ResNet50,1,144,6502981
Job305,5857784000,5857784000,723162,723162,1,0.539991,1,0.617642,1,1,1,0,10.0113,0,VGG19,1,56,723162
Job306,5857843000,5860537981,40803168,14108187,1.75858,1.33694,1.17699,1.34576,0.581083,0.698862,0.397724,1,10.073,0,GNMT,4,195,13887072
Job307,5858440000,5858440000,581870,581870,1,0.491584,1,0.513423,1,1,1,0,10.1154,0,ResNeXt,1,41,581870
Job308,5862253000,5865435000,60116750,17334750,3.49663,1.59638,3.49663,1.59851,0.288351,1,1,2,10.1715,0,ResNeXt,1,216,17192750
Job309,5871764000,5893035000,29333642,8062642,3.63822,1.59442,3.63822,1.60067,0.27486,1,1,0,10.7878,0,BERTLARGE,1,161,8062642
Job310,5880007000,5898646168,47705941,13466773,2.04265,1.60534,1.36229,1.60969,0.49452,1,1,1,10.519,0,ResNeXt,4,192,13366172
Job311,5882197000,5893035000,44266966,17828966,2.5139,1.13282,2.5139,1.13865,0.40276,1,1,1,10.6158,0,GNMT,1,222,17608857
Job312,5886194000,5917035000,212942561,59703313,3.60523,1.60415,3.60523,1.60476,0.280373,1,1,9,10.4978,0,ResNeXt,1,290,59064910
Job313,5944998000,5953035000,11867806,3830806,3.09799,1.5747,3.09799,1.58434,0.32279,1,1,0,8.66624,0,GPT2_SMALL,1,99,3830806
Job314,5948959000,5953035000,34781277,10305277,2.02364,1.59478,1.3825,1.61278,0.526564,1,1,2,10.4529,0,VGG19,4,172,9777553
Job315,5958884000,5972235000,17748602,4397602,4.03597,1.72074,4.03597,1.72842,0.247772,1,1,0,11.5484,0,GPT2_SMALL,1,106,4397602
Job316,5958987000,5972235000,17858626,4610626,3.87336,1.64963,3.87336,1.65664,0.258174,1,1,0,11.5566,0,GPT2_SMALL,1,112,4610626
Job317,5962099000,6005828422,401563467,161005899,2.50586,1.47848,2.50586,1.4794,0.400948,1,1,4,8.9104,0,VGG19,1,337,160250057
Job318,5963581000,5983035000,42247422,11393422,2.10842,1.66355,1.42131,1.66657,0.477926,1,1,1,10.5235,0,GPT2_SMALL,4,175,11326756
Job319,5987939000,6005828422,369094391,154376823,2.39554,1.44,2.39554,1.44031,0.418258,1,1,4,8.82245,0,ResNet50,1,334,154075765
Job320,6011345000,6025635000,19308510,5018510,3.84746,1.72802,3.84746,1.75951,0.259912,1,1,0,11.402,0,GNMT,1,127,5018510
Job321,6016364000,6029235000,56884328,13413328,1.80216,1.66851,1.40188,1.67076,0.561565,1,1,2,12.2501,0,GPT2_SMALL,4,191,13280584
Job322,6018962000,6076035000,75870717,18797717,1.81325,1.61296,1.36581,1.61572,0.5528,1,1,0,11.8542,0,ResNeXt,4,226,18797717
Job323,6029564000,6045435000,20583464,4712464,4.36788,1.67543,4.36788,1.6853,0.228944,1,1,0,12.8174,0,BERTLARGE,1,120,4712464
Job324,6034413000,6073248328,54114971,12879643,1.8193,1.6524,1.41649,1.65646,0.555981,1,1,1,12.0084,0,ResNeXt,4,185,12779222
Job325,6194368000,6194368000,209786341,146438595,1.43815,1.31463,1.43815,1.31602,0.698037,1,1,3,7.09692,0,VGG19,1,329,145872052
Job326,6194627000,6194627000,204310742,140962996,1.45159,1.32435,1.45159,1.32478,0.689944,1,1,3,7.19139,0,ResNeXt,1,328,140750030
Job327,6220192000,6224696835,13760847,9256012,1.48669,1.23726,1.48669,1.24341,0.672634,1,1,0,8.64514,0,ResNet50,1,169,9256012
Job328,6229580000,6235035000,23655639,18200639,1.29971,1.13157,0.621475,1.13756,0.7694,1,1,0,8.39189,0,ResNet50,4,224,18200639
Job329,6248338000,6253235639,11652549,6754910,1.72505,1.49611,1.72505,1.53554,0.579694,1,1,0,8.84103,0,GNMT,1,147,6754910
Job330,6255088000,6263835000,30632272,21885272,1.39968,1.23453,0.689323,1.24456,0.714451,1,1,0,8.16005,0,GNMT,4,236,21885272
Job331,6498622000,6499579870,844014237,578407318,1.13421,1.07899,0.682182,1.07917,0.882632,1,1,4,4.28302,0,ResNet50,8,375,577805213
Job332,6559995000,6565035000,40379801,23751708,1.74343,1.27197,1.54391,1.27639,0.596563,1,1,7,4.58359,0,ResNet50,4,240,22838216
Job333,6564692000,6565035000,574630,231630,2.48081,1.91492,2.48081,2.301,0.403094,1,1,0,4.26039,0,ResNeXt,1,7,231630
Job334,6565117000,6565266630,1538016,788386,2.0578,1.4176,1.88666,1.48041,0.532276,1,1,1,4.55504,0,GPT2_SMALL,4,55,721480
Job335,6565979000,6566655016,1138206,462190,2.46264,1.63445,2.46264,1.76184,0.406069,1,1,0,5.02461,0,ResNeXt,1,28,462190
Job336,6566627000,6567117206,2413880,1323674,1.78451,1.22681,1.65238,1.2562,0.591406,1,1,1,4.67112,0,GPT2_SMALL,4,74,1257574
Job337,6568202000,6568635000,561899,128899,4.35922,3.13715,4.35922,4.52739,0.229399,1,1,0,5.46788,0,ResNet50,1,3,128899
Job338,6568501000,6569040880,3806720,2066840,1.80991,1.28584,1.72304,1.379,0.617778,1,1,1,4.80489,0,GNMT,4,83,1872720
Job339,6570398000,6571035000,770950,133950,5.75551,3.96373,5.75551,5.3482,0.173747,1,1,0,5.64719,0,ResNeXt,1,4,133950
Job340,6570670000,6571635000,1490244,525244,2.26532,1.66567,2.17503,1.75601,0.449985,1,1,0,5.33481,0,GPT2_SMALL,4,34,525244
Job341,6574159000,6581235000,213566262,150913891,1.41692,1.1885,1.41692,1.18961,0.706637,1,1,1,4.86847,0,VGG19,1,332,150725212
Job342,6574940000,6581235000,216674732,154803361,1.40036,1.17497,1.40036,1.17532,0.71445,1,1,1,4.87397,0,ResNet50,1,335,154727953
Job343,6656261000,6656261000,167373154,167373154,1,0.851992,1,0.852304,1,1,1,0,4.98093,0,BERTLARGE,1,339,167373154
Job344,6673017000,6824235000,364351760,213133760,1.37911,1.28846,0.796414,1.28881,0.725158,1,1,0,4.29382,0,BERTLARGE,8,354,213133760
Job345,6742142000,6742142000,346134739,215181340,1.61084,1.11984,1.61084,1.12004,0.621669,1,1,4,4.31997,0,ResNet50,1,355,214878220
Job346,6912649000,6913035000,474190,88190,5.37691,5.10321,5.37691,11.1391,0.18598,1,1,0,4,0,ResNeXt,1,1,88190
Job347,6914424000,6914424000,235772,235772,1,0.965497,1,3.10919,1,1,1,0,4,0,VGG19,1,8,235772
Job348,6916594000,6917235000,1855585,1214585,0.96555,1.00865,0.696466,1.13168,1.11081,1,1,0,4.85773,0,GNMT,8,73,1214585
Job349,6916858000,6916858000,3051695,1837110,1.72768,1.2567,1.72768,1.28331,0.601997,1,1,1,4.52154,0,ResNeXt,1,79,1766350
Job350,6987521000,7037368760,72487439,22639679,1.31385,1.31002,1.11209,1.3131,0.763712,1,1,0,5.77984,0,ResNet50,8,238,22639679
Job351,6993675000,7025835000,48928700,16768700,1.05504,1.08261,0.932013,1.08446,0.95063,1,1,0,6.2811,0,BERTLARGE,8,213,16768700
Job352,6998504000,7042603700,66929652,22829952,1.18341,1.18128,1.00511,1.184,0.847903,1,1,0,5.85548,0,ResNet50,8,239,22829952
Job353,7018786000,7060008439,65469291,24246852,1.21578,1.20558,0.930141,1.20663,0.823402,1,1,0,5.81326,0,GPT2_SMALL,8,245,24246852
Job354,7066224000,7067235000,2351162,1340162,1.11121,1.13727,0.892965,1.16392,0.912,1,1,0,4,0,GPT2_SMALL,8,76,1340162
Job355,7069146000,7096035000,156915452,81426452,0.995138,1.08881,0.635688,1.08916,1.00684,1,1,2,6.07542,0,GPT2_SMALL,8,297,81291420
Job356,7070488000,7070488000,7756534,7756534,1,0.585301,1,0.587332,1,1,1,0,6.40373,0,GPT2_SMALL,1,158,7756534
Job357,7072684000,7072684000,187422535,98796083,1.90799,1.15105,1.90799,1.15224,0.52713,1,1,3,5.72529,0,VGG19,1,310,98230198
Job358,7072917000,7072917000,187077539,98451087,1.9112,1.15276,1.9112,1.15396,0.526258,1,1,3,5.72658,0,VGG19,1,309,97884877
Job359,7078470000,7078470000,17333284,17333284,0.843516,0.536245,0.59205,0.53701,1.18601,1,1,0,6.76352,0,GPT2_SMALL,4,218,17333284
Job360,7086458000,7181835000,182426005,87049005,1.27389,1.29585,0.767756,1.29705,0.785456,1,1,0,5.46438,0,ResNet50,8,302,87049005
Job361,7090173000,7090173000,29571390,20571390,1.44246,0.820921,1.44246,0.82207,0.695652,1,1,1,6.5726,0,ResNeXt,1,233,20500670
Job362,7108442000,7108442000,73283890,37883890,1.93786,1.0539,1.93786,1.05459,0.516947,1,1,1,6.52702,0,GPT2_SMALL,1,267,37817010
Job363,7158204000,7158204000,7331754,7331754,1,0.499329,1,0.500892,1,1,1,0,7.51799,0,GPT2_SMALL,1,152,7331754
Job364,7161738000,7175835000,23854223,9757223,1.00565,1.13028,0.709176,1.14109,1.00663,1,1,0,6.99713,0,GNMT,8,170,9757223
Job365,7273750000,7273750000,170197901,170197901,1,1,1,1.00118,1,1,1,0,2.74595,0,GNMT,1,340,170197901
Job366,7294486000,7294486000,117793702,117793702,1,1,1,1.00047,1,1,1,0,2.97319,0,ResNet50,1,318,117793702
Job367,7371078000,7371078000,84313936,84313936,1,1,1,1.00065,1,1,1,0,2.79898,0,ResNet50,1,299,84313936
Job368,7371765000,7371765000,23345248,23345248,1,1,1,1.00864,1,1,1,0,4,0,GNMT,4,241,23345248
Job369,7410341000,7410341000,14262234,14262234,1,1,1,1.01195,1,1,1,0,3.13593,0,VGG19,1,200,14262234
Job370,7666551000,7666551000,44147269,44147269,1,1,1,1.00554,1,1,1,0,1,0,VGG19,4,273,44147269
Job371,7737258000,7737258000,115956676,115956676,1,1,1,1.00145,1,1,1,0,1.62743,0,VGG19,1,317,115956676
Job372,7796379000,7796379000,25074946,25074946,1,1,1,1.00288,1,1,1,0,2.84537,0,BERTLARGE,1,247,25074946
Job373,7800205000,7800205000,21197630,21197630,1,1,1,1.00238,1,1,1,0,3,0,ResNeXt,1,235,21197630
Job374,7832134000,7832134000,86676358,86676358,1,1,1,1.00063,1,1,1,0,1.6428,0,ResNet50,1,301,86676358
Job375,7850188000,7850188000,4123485,4123485,1,1,1,1.04257,1,1,1,0,3.57589,0,VGG19,1,102,4123485
Job376,7850840000,7850840000,4682806,4682806,1,1,1,1.04461,1,1,1,0,3.49418,0,GNMT,1,115,4682806
Job377,7854372000,7854372000,21006455,21006455,1,1,1,1.00384,1,1,1,0,2.05478,0,ResNeXt,4,234,21006455
Job378,7875681000,7875681000,4821718,4821718,1,1,1,1.04327,1,1,1,0,2,0,GNMT,1,122,4821718
Job379,7939057000,7939057000,9765802,9765802,1,1,1,1.01754,1,1,1,0,1,0,VGG19,1,171,9765802

Makespan,7948822,avgJCT,80850,FairnessT,17.3916,avg_gpu_load,12.7256,yield_per_job,0.683377,mean_n_avg,6.22413,maxFairT,5.75551,minFairT,0.330936,dFair,0.327512,dFairSq,0.746094,FairnessN,14.2895,maxFairN,5.10321,minFairN,0.357129,dfairN,0.160337,dfairNSq,0.373409,avg_frag_w_q,1.53755
Fairness
Mm,1/n,1/n-Down,GPU_load,GPU_share
1.26476,1.05667,1.19845,1.15048,0.950276
Fairness CV
0.551514,0.34929,0.593903,0.588981
Locality
dist,bit
0.985133,0.974664
