max schd: 0.016036, max dp: 0.000144, max job: 17
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job32,582485000,582507452,27161915,27139463,0.310776,0.78123,0.259039,0.782806,3.25382,0.5,0,2,1.05926,3.88148,16.107,0,2,1.00083,0,30,30,0,0,VGG19,4,8,251,26092528,0.258
Job33,584215000,584467613,164166328,124074586,1.31938,1.16047,1.32652,1.16104,0.759877,1,1,5,1,1,12.2513,4,5,1.32313,0,0,0,0,0,VGG19,1,32,321,123757456,1
Job34,585265000,585273456,5658164,5649708,0.943363,0.803164,0.943363,0.810644,1.06091,1,1,1,1,1,17,0,1,1.0015,0,0,0,0,0,ResNet50,1,128,135,5648872,1
Job35,591096000,591109216,26423016,26409800,0.536777,0.937987,0.313572,0.942,1.84012,0.392011,0,2,1.35207,3.29587,15.3148,0,2,1.0005,0,9,9,0,0,GNMT,4,16,238,22097280,0.259
Job36,613103000,617519016,938871955,901397531,1.04219,1.02574,1.0422,1.02587,0.96009,1,1,4,1,1,4.89743,3,4,1.04157,0,0,0,0,0,GNMT,1,64,379,900858304,1
Job37,614832000,614951790,8166871,8047081,1.01461,0.959023,1.01509,0.97273,0.9858,1,1,1,1,1,15.1813,0,1,1.01489,0,0,0,0,0,GNMT,1,64,161,8045504,1
Job38,615312000,615416254,7864814,7760560,1.01314,0.953772,1.01363,0.967857,0.987231,1,1,1,1,1,15.2312,0,1,1.01343,0,0,0,0,0,GNMT,1,64,158,7759040,1
Job39,616295000,616314671,7157546,7137875,1.00224,0.941929,1.00278,0.946288,0.997792,1,1,1,1,1,15.2541,0,1,1.00276,0,0,0,0,0,BERTLARGE,1,128,153,7137720,1
Job40,622648000,622823891,17429123,17253232,0.34226,0.68773,0.272658,0.689635,2.95952,0.333333,0,1,1,4,15.0157,0,1,1.01019,0,11,11,0,0,VGG19,4,8,220,17079664,0.258
Job41,622933000,623033303,18537657,18437354,0.349073,0.679909,0.268751,0.681533,2.85618,0.5,0,1,1,4,14.9242,0,1,1.00544,0,1,1,0,0,ResNet50,4,32,229,18534920,0.255
Job42,623774000,623779966,26238028,26232062,0.807577,1.09037,0.404292,1.09196,1.2311,0.811405,0.62281,2,1.62281,2.75438,14.2958,0,2,1.00023,0,1,1,0,0,BERTLARGE,4,32,227,18183992,0.264
