Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job73,737989000,737998000,1445794,1436794,0.705376,0.175114,0.701911,0.176289,1.43456,1,1,0,92.8554,0,ResNet50,1,3463,1436794
Job74,737996000,737998000,1314456,1312456,0.697738,0.174532,0.694599,0.175816,1.45222,1,1,0,93.5168,0,ResNet50,1,2974,1312456
Job75,738002000,738022000,1919230,1899230,0.731376,0.1755,0.725686,0.176312,1.37757,1,1,0,89.8052,0,ResNeXt,1,5135,1899230
Job76,738008000,738022000,1333978,1319978,0.728059,0.194432,0.725574,0.200269,1.44209,1,1,0,93.6312,0,GNMT,1,3003,1319978
Job77,738013000,738022000,1066915,1057915,0.700652,0.177035,0.697731,0.178666,1.45114,1,1,0,94.0695,0,ResNet50,1,1915,1057915
Job78,738019000,738022000,1679474,1676474,0.70735,0.173191,0.704233,0.174013,1.4254,1,1,0,91.8016,0,GPT2_SMALL,1,4383,1676474
Job79,738025000,738045000,1982590,1962590,0.737195,0.175606,0.730292,0.176393,1.36615,1,1,0,89.1752,0,ResNeXt,1,5359,1962590
Job80,738031000,738045000,1005754,991754,0.699893,0.176954,0.697567,0.178392,1.45024,1,1,0,94.4496,0,GPT2_SMALL,1,1611,991754
Job81,738038000,738045000,1977510,1970510,0.732396,0.174434,0.725426,0.175212,1.37506,1,1,0,89.1809,0,ResNeXt,1,5390,1970510
Job82,738043000,738045000,937923,935923,0.692709,0.176689,0.690693,0.178539,1.47144,1,1,0,94.6603,0,ResNet50,1,1388,935923
Job83,738049000,738069000,1906053,1886053,0.731063,0.175862,0.725507,0.176759,1.37924,1,1,0,89.9051,0,ResNet50,1,5098,1886053
Job84,738069000,738069000,1608868,1608868,0.704306,0.17518,0.70203,0.176563,1.43948,1,1,0,92.435,0,BERTLARGE,1,4138,1608868
Job85,738082000,738082000,1601014,1601014,0.701438,0.173598,0.699239,0.174639,1.44078,1,1,0,92.5073,0,ResNet50,1,4107,1601014
Job86,738090000,738090000,1199134,1199134,0.688004,0.176353,0.68731,0.178238,1.48241,1,1,0,94.9739,0,BERTLARGE,1,2528,1199134
Job87,738097000,738117000,1572921,1552921,0.708991,0.175899,0.706948,0.176988,1.42599,1,1,0,92.7129,0,ResNet50,1,3913,1552921
Job88,738103000,738117000,1640742,1626742,0.730223,0.189623,0.727722,0.194109,1.42243,1,1,0,92.1653,0,GNMT,1,4202,1626742
Job89,738109000,738117000,1153070,1145070,0.686925,0.175002,0.686455,0.17635,1.47705,1,1,0,95.2584,0,ResNeXt,1,2289,1145070
Job90,738116000,738117000,1841270,1840270,0.720708,0.173693,0.715326,0.174522,1.39844,1,1,0,90.2362,0,ResNeXt,1,4944,1840270
Job91,738121000,738141000,1222771,1202771,0.724278,0.197664,0.723832,0.204268,1.45987,1,1,0,95.0519,0,GNMT,1,2538,1202771
Job92,738129000,738149000,1509150,1489150,0.705904,0.175575,0.704106,0.176609,1.43167,1,1,0,93.1001,0,ResNeXt,1,3660,1489150
Job93,738137000,738157000,1847070,1827070,0.730884,0.175646,0.724792,0.176491,1.37895,1,1,0,89.9838,0,ResNeXt,1,4889,1827070
Job94,738153000,738173000,1283190,1263190,0.697557,0.176761,0.696819,0.17811,1.45402,1,1,0,94.634,0,ResNet50,1,2779,1263190
Job95,738163000,738173000,1701690,1691690,0.715579,0.17413,0.711455,0.174951,1.4087,1,1,0,91.2257,0,GPT2_SMALL,1,4436,1691690
Job96,738170000,738183000,1687913,1674913,0.717509,0.175275,0.713462,0.176281,1.40734,1,1,0,91.296,0,ResNet50,1,4374,1674913
Job97,738177000,738183000,1140160,1134160,0.684725,0.175273,0.684496,0.176768,1.48417,1,1,0,95.5227,0,ResNet50,1,2238,1134160
Job98,738183000,738183000,1212830,1212830,0.683243,0.173523,0.682728,0.174782,1.48369,1,1,0,95.0297,0,ResNeXt,1,2585,1212830
Job99,738194000,738214000,1829938,1809938,0.750062,0.186255,0.742832,0.189503,1.36852,1,1,0,89.4789,0,VGG19,1,4830,1809938
Job100,738201000,738221000,2230974,2210974,0.784992,0.177587,0.770766,0.178368,1.28111,1,1,0,84.2901,0,ResNet50,1,6095,2210974
Job101,738211000,738231000,1535550,1515550,0.712158,0.175795,0.709457,0.176814,1.41852,1,1,0,92.3419,0,ResNeXt,1,3780,1515550
Job102,738362000,738382000,1405093,1385093,0.743102,0.194804,0.740119,0.200359,1.40646,1,1,0,91.7244,0,GNMT,1,3277,1385093
Job103,766093000,766113000,195848166,195828166,0.37317,0.179866,0.36978,0.179879,2.6923,0.5,0,0,43.4763,0,ResNeXt,4,7365,194964890
Job104,780879000,959060430,1010426708,618311099,0.656212,0.307752,0.643474,0.307775,1.55485,0.33364,0,1,41.4593,0,VGG19,4,7422,606148197
Job105,781010000,781030000,391134550,391114550,0.336688,0.168727,0.33369,0.168733,2.97051,1,1,0,47.9578,0,ResNeXt,4,7395,391114550
Job106,782660000,1175989948,1046626002,653296054,0.63629,0.297589,0.623938,0.297593,1.57831,0.25,0,0,41.2579,0,GPT2_SMALL,4,7426,650551306
Job107,783187000,919925904,787356636,444178866,0.669302,0.321884,0.657959,0.32191,1.496,0.476942,0,2,43.1609,0,GNMT,4,7404,443737136
Job108,784410000,911115742,727933516,418992780,0.648426,0.31465,0.638266,0.314656,1.54906,0.479272,0,1,43.7453,0,GPT2_SMALL,4,7398,417165556
Job109,817779000,1201818902,1035833965,651794063,0.626556,0.292615,0.613839,0.292621,1.58612,0.333333,0,0,41.1662,0,BERTLARGE,4,7428,655908875
Job110,817942000,862562265,628635364,423004814,0.553961,0.271734,0.545152,0.271763,1.84244,0.460225,0,1,44.5175,0,VGG19,4,7397,414603793
Job111,820095000,1536873980,2428505830,1420663783,0.940527,0.350982,0.563333,0.350992,1.06995,0.408712,0.000497394,40,48.8597,0,GNMT,4,7456,1411836016
Job112,820394000,1209332890,1281497182,892445400,0.620052,0.275501,0.596916,0.275508,1.62353,0.35066,0,1,38.7466,0,ResNet50,4,7444,886590959
Job113,820685000,1204548415,1234325421,850349114,0.623826,0.280509,0.603567,0.280524,1.63527,0.5,0,1,39.2537,0,VGG19,4,7441,833717317
Job114,820970000,919925904,722659212,422204766,0.640371,0.310448,0.62986,0.310454,1.56854,0.333333,0,1,43.673,0,GPT2_SMALL,4,7400,420365056
Job115,821081000,1201818902,1082516931,701779029,0.631497,0.29287,0.617693,0.292889,1.61497,0.25,0,0,40.7491,0,VGG19,4,7431,688267973
Job116,842377000,842397000,282145285,282125285,0.327433,0.166911,0.325727,0.166922,3.07458,0.5,0,0,49.4546,0,ResNet50,4,7383,280316045
Job117,857974000,1299236587,1367082578,925707099,0.671272,0.288113,0.637603,0.288115,1.49614,0.420204,0,1,37.2189,0,GPT2_SMALL,4,7445,921750880
Job118,905181000,911115742,599555998,418289026,0.533828,0.259528,0.524415,0.259551,1.87482,0.468856,0,1,43.7682,0,GNMT,4,7399,418068192
Job119,948297000,948317000,588576980,387058438,0.575543,0.277626,0.564658,0.277637,1.74587,0.491129,0,1,43.2963,0,ResNeXt,4,7394,385251371
Job120,960177000,960197000,244371415,227732829,0.353861,0.180752,0.35146,0.180784,2.88689,0.5,0,1,49.9036,0,VGG19,4,7374,223092489
