Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job43,960961000,960961000,484808919,209746357,0.586384,0.556899,0.556901,0.556937,1.70638,1,1,1,83.0595,0,ResNeXt,2,1247,209665968
Job44,960964000,960964000,541912254,215996515,0.66749,0.627976,0.627977,0.628121,1.5007,1,1,1,80.0413,0,GNMT,2,1260,215776133
Job45,960968000,960968000,2032975304,567637253,0.911297,0.687691,0.766932,0.687705,1.09945,0.777445,0.55489,13,93.5775,0,ResNeXt,2,1426,566591658
Job46,960972000,960972000,636165505,249792232,0.738499,0.678572,0.678572,0.678622,1.35486,1,1,1,75.1056,0,ResNet50,2,1284,249701424
Job47,960976000,960976000,727029674,262741903,0.875577,0.783539,0.783539,0.783708,1.14366,1,1,1,70.7286,0,GNMT,2,1295,262520849
Job48,960984000,960984000,796917722,272921534,0.971238,0.857536,0.857536,0.857577,1.02998,1,1,1,68.1253,0,GPT2_SMALL,2,1304,272855828
Job49,960987000,960987000,812193333,280285462,0.966234,0.8548,0.8548,0.854995,1.03636,1,1,1,67.8934,0,VGG19,2,1309,280048847
Job50,960991000,960991000,2951893132,788673399,0.800751,0.656536,0.642454,0.656545,1.24941,0.631546,0.263091,4,116.572,0,ResNeXt,2,1433,788351757
Job51,960994000,1565672763,946923669,341044906,0.893133,0.799589,0.762819,0.799635,1.1204,1,1,2,72.8456,0,BERTLARGE,2,1348,340865189
Job52,960998000,1570164925,951652185,341285260,0.894296,0.800757,0.761881,0.800803,1.11894,1,1,2,73.2477,0,BERTLARGE,2,1350,341106705
Job53,961002000,1838135000,3153715907,855168816,0.769745,0.634313,0.621127,0.634321,1.29945,0.738656,0.477313,2,118.776,0,ResNeXt,2,1435,855007467
Job54,961006000,962135000,40377159,39248159,0.176627,0.175748,0.175748,0.175914,5.68765,1,1,0,117.611,0,VGG19,2,912,39248159
Job55,961009000,962135000,40684384,39558384,0.175976,0.175146,0.175146,0.175199,5.69094,1,1,0,117.613,0,ResNet50,2,914,39558384
Job56,961013000,963335000,157279597,100957597,0.294507,0.292312,0.292312,0.292349,3.40039,1,1,1,106.743,0,BERTLARGE,2,1059,100868145
Job57,961016000,962735000,49087176,47368176,0.177555,0.176923,0.176923,0.176952,5.63649,1,1,0,117.238,0,GPT2_SMALL,2,929,47368176
Job58,961019000,962735000,48907040,47191040,0.178001,0.177394,0.177394,0.177523,5.63775,1,1,0,117.255,0,GNMT,2,928,47191040
Job59,961024000,1044439942,205626839,122210897,0.333816,0.329642,0.329642,0.329756,2.99992,1,1,0,102.23,0,VGG19,2,1110,122210897
Job60,961028000,963935000,86881746,83974746,0.182691,0.182122,0.182122,0.182139,5.47612,1,1,0,113.668,0,GPT2_SMALL,2,1024,83974746
Job61,961031000,963935000,83408942,80504942,0.182321,0.181792,0.181792,0.181809,5.48735,1,1,0,114.037,0,GPT2_SMALL,2,1012,80504942
Job62,961034000,1215277876,465988771,211744895,0.549905,0.523818,0.523818,0.523945,1.81989,1,1,0,84.0912,0,VGG19,2,1252,211744895
Job63,961038000,964535000,155500729,98151398,0.299719,0.297619,0.297619,0.297742,3.35054,1,1,1,106.914,0,VGG19,2,1054,97914650
Job64,961041000,966935000,163758280,112972464,0.275676,0.273532,0.273532,0.273564,3.63218,1,1,1,106.125,0,ResNet50,2,1087,112881968
Job65,961045000,1530760962,864061679,294345717,0.985895,0.87669,0.87669,0.876744,1.01444,1,1,0,66.9781,0,ResNeXt,2,1317,294345717
Job66,961048000,1098233383,278549562,141364179,0.418357,0.409723,0.409723,0.409844,2.39297,1,1,0,96.2919,0,GNMT,2,1137,141364179
Job67,961052000,1078523329,254225876,136754547,0.386211,0.379176,0.379176,0.37921,2.59016,1,1,0,98.0887,0,ResNeXt,2,1127,136754547
Job68,961055000,1688005674,1133570649,404819975,0.813642,0.727292,0.65307,0.72732,1.2299,1,1,3,85.8155,0,ResNeXt,2,1389,404578455
Job69,961058000,1277246465,532984871,216796406,0.648048,0.611011,0.611011,0.611163,1.54423,1,1,0,80.5322,0,VGG19,2,1263,216796406
Job70,961061000,1293407719,550311091,217964372,0.67607,0.634941,0.634941,0.6351,1.48021,1,1,0,79.587,0,VGG19,2,1264,217964372
Job71,961065000,1787756510,1891519819,527675670,0.897543,0.685311,0.75016,0.685326,1.1151,0.671676,0.343352,5,95.6512,0,ResNeXt,2,1424,527272719
Job72,961069000,1125335000,332338719,168072719,0.438835,0.427343,0.427343,0.427462,2.28105,1,1,0,92.6352,0,VGG19,2,1182,168072719
Job73,961072000,1148135000,364416246,174317889,0.477649,0.463055,0.463055,0.463173,2.09811,1,1,1,90.4883,0,GNMT,2,1194,174096849
Job74,961075000,1750170717,1256973840,465478123,0.744997,0.639743,0.591439,0.639766,1.34322,1,1,3,91.3799,0,ResNet50,2,1410,465207024
Job75,961078000,1597137505,1001612876,364353371,0.85558,0.769049,0.71319,0.769076,1.16932,0.907293,0.814587,2,77.1254,0,GPT2_SMALL,2,1366,364222740
Job76,961082000,1604097044,1020981837,375566793,0.836926,0.753253,0.691552,0.753287,1.19575,1,1,3,78.6803,0,ResNeXt,2,1370,375326034
Job77,961085000,1838135000,4734232621,940488995,1.17781,0.949973,0.93783,0.950015,0.852835,0.59084,0.181679,17,107.832,0,VGG19,2,1436,936459671
Job78,961089000,1340828716,628228029,248488313,0.727131,0.669737,0.669737,0.669785,1.37554,1,1,0,75.5135,0,BERTLARGE,2,1283,248488313
Job79,961092000,1502876254,826664510,284880256,0.968171,0.857944,0.857944,0.857984,1.03298,1,1,0,67.6529,0,GPT2_SMALL,2,1312,284880256
Job80,961097000,1838135000,2513760542,688743536,0.844476,0.665263,0.682738,0.665299,1.18939,0.565002,0.130005,13,107.389,0,GNMT,2,1431,685871276
Job81,961101000,963935000,60327168,57493168,0.180943,0.180718,0.180718,0.180756,5.53218,1,1,0,116.242,0,ResNet50,2,959,57493168
Job82,961104000,964535000,69283331,65852331,0.182671,0.182418,0.182418,0.182446,5.47844,1,1,0,115.438,0,ResNeXt,2,977,65852331
Job83,961108000,1011677576,162784201,112214625,0.275218,0.273205,0.273205,0.273233,3.63506,1,1,0,106.241,0,ResNeXt,2,1084,112214625
Job84,961112000,966335000,129212392,91631008,0.259759,0.258455,0.258455,0.258478,3.85404,1,1,1,109.243,0,GPT2_SMALL,2,1040,91564770
Job85,961115000,965135000,81171673,77151673,0.184502,0.184191,0.184191,0.184219,5.42393,1,1,0,114.324,0,BERTLARGE,2,1006,77151673
Job86,961119000,1256764975,509410462,213764487,0.616324,0.583351,0.583351,0.583485,1.62365,1,1,0,81.7597,0,GNMT,2,1256,213764487
Job87,961123000,1035632828,200969765,120108264,0.330747,0.326946,0.326946,0.327052,3.03308,1,1,1,102.682,0,GNMT,2,1104,119888200
Job88,961126000,1047909746,210847599,124063853,0.338906,0.334533,0.334533,0.334648,2.9548,1,1,0,101.748,0,VGG19,2,1114,124063853
Job89,961130000,1490686593,808856884,279300291,0.96401,0.85253,0.85253,0.852584,1.03748,1,1,0,67.9495,0,ResNeXt,2,1307,279300291
Job90,961133000,1117723786,316113465,159522679,0.433529,0.423113,0.423113,0.423226,2.30891,1,1,0,93.7611,0,GNMT,2,1164,159522679
Job91,961136000,1102926982,295628975,153837993,0.413273,0.404164,0.404164,0.404202,2.42055,1,1,0,95.1279,0,BERTLARGE,2,1155,153837993
Job92,961140000,1642001532,1058125030,376063498,0.850126,0.769302,0.695589,0.769423,1.17825,1,1,2,81.038,0,VGG19,2,1372,375589859
Job93,961143000,1153535000,379685716,179335951,0.490441,0.474267,0.474267,0.474386,2.04325,1,1,1,89.4697,0,GNMT,2,1210,179114911
Job94,961147000,1153505025,372055541,179097516,0.477284,0.462182,0.462182,0.462297,2.09735,1,1,1,89.9881,0,GNMT,2,1209,179067541
Job95,961151000,1713284527,1212713952,458180425,0.742082,0.643504,0.589109,0.643524,1.3484,1,1,3,89.9143,0,ResNeXt,2,1404,457939554
Job96,961154000,1274538257,529532593,216148336,0.64352,0.607162,0.607162,0.607211,1.55433,1,1,0,80.7182,0,ResNet50,2,1261,216148336
Job97,961157000,1322294605,588105046,226967441,0.717604,0.668061,0.668061,0.668113,1.39383,1,1,0,77.5893,0,BERTLARGE,2,1268,226967441
Job98,961161000,1838135000,2432371342,658685477,0.866579,0.675517,0.702658,0.67553,1.15692,0.695844,0.391687,18,105.379,0,ResNet50,2,1430,657054128
Job99,961164000,1352451236,642933044,251645808,0.745534,0.683661,0.683661,0.683712,1.34158,1,1,0,74.7573,0,ResNet50,2,1285,251645808
Job100,961168000,1388619027,680833532,253382505,0.813399,0.737535,0.737535,0.73759,1.22964,1,1,0,72.878,0,BERTLARGE,2,1287,253382505
Job101,961171000,1838135000,5385715432,1101136794,1.44978,0.992687,0.995693,0.992698,0.69014,0.750147,0.500293,7,98.2986,0,ResNeXt,2,1438,1100574195
Job102,961174000,1549262046,897392595,308704549,0.965494,0.861357,0.849075,0.861536,1.03702,1,1,1,68.5603,0,VGG19,2,1322,308467805
Job103,961177000,1511372091,840443180,290248089,0.968535,0.859494,0.859494,0.85967,1.03296,1,1,0,67.4119,0,GNMT,2,1315,290248089
Job104,961180000,3393532342,5998561904,1411259418,1.55284,0.928759,0.943578,0.928766,0.644174,0.716842,0.433683,6,90.1206,0,GPT2_SMALL,2,1445,1410867482
Job105,961184000,964535000,50493576,47142576,0.18286,0.182804,0.182804,0.18285,5.47541,1,1,0,117.328,0,ResNet50,2,927,47142576
Job106,961187000,963935000,43585616,40837616,0.18154,0.181498,0.181498,0.181551,5.51629,1,1,0,117.776,0,ResNet50,2,917,40837616
Job107,961191000,1009926040,150935716,102200676,0.277,0.275292,0.275292,0.275323,3.61184,1,1,0,107.345,0,ResNeXt,2,1062,102200676
Job108,961194000,969935000,97639324,88898324,0.196073,0.195577,0.195577,0.195662,5.11037,1,1,0,112.542,0,VGG19,2,1033,88898324
Job109,961198000,965735000,73251389,68714389,0.185796,0.185608,0.185608,0.185702,5.39523,1,1,0,115.146,0,GNMT,2,984,68714389
Job110,961201000,1116538729,313337257,157999528,0.432489,0.422247,0.422247,0.422272,2.31271,1,1,0,93.9544,0,GPT2_SMALL,2,1161,157999528
Job111,961205000,972935000,102952576,91222576,0.202349,0.201753,0.201753,0.201781,4.94507,1,1,0,111.948,0,ResNet50,2,1038,91222576
Job112,961208000,976535000,108203626,92876626,0.21001,0.209302,0.209302,0.20932,4.76357,1,1,0,111.369,0,GPT2_SMALL,2,1045,92876626
Job113,961212000,1333202541,604460763,232470222,0.731013,0.677776,0.677776,0.677822,1.36822,1,1,0,76.741,0,ResNeXt,2,1275,232470222
Job114,961216000,1021428168,186496606,113684438,0.318851,0.315736,0.315736,0.31576,3.13909,1,1,1,104.008,0,GPT2_SMALL,2,1090,113618282
Job115,961219000,1010103176,156504786,107620610,0.274398,0.272608,0.272608,0.27271,3.6503,1,1,0,106.865,0,VGG19,2,1074,107620610
Job116,961222000,1470529462,779663895,270356433,0.956121,0.843031,0.843031,0.843086,1.04605,1,1,0,68.4266,0,ResNeXt,2,1300,270356433
Job117,961225000,1069411626,243026691,134840065,0.370562,0.364325,0.364325,0.364362,2.69969,1,1,0,98.9809,0,BERTLARGE,2,1125,134840065
Job118,961229000,1112126716,305218328,154320612,0.428534,0.418733,0.418733,0.418768,2.33425,1,1,0,94.4958,0,ResNeXt,2,1156,154320612
Job119,961232000,1554714318,925367880,331285562,0.910659,0.814957,0.788892,0.815007,1.09856,1,1,1,70.8449,0,ResNet50,2,1343,331195312
Job120,961236000,1124799280,343169744,167973372,0.45842,0.445737,0.445737,0.445862,2.18668,1,1,1,91.891,0,VGG19,2,1180,167736029
Job121,961242000,1740885895,1246521047,464477152,0.742936,0.639193,0.589602,0.639213,1.34684,1,1,3,91.0909,0,ResNeXt,2,1409,464236251
Job122,961246000,1445769919,752038527,267514608,0.908955,0.807781,0.807781,0.807842,1.10036,1,1,0,69.6161,0,ResNet50,2,1298,267514608
Job123,961250000,1198626385,427369027,189992642,0.544145,0.521487,0.521487,0.521615,1.83921,1,1,0,86.3384,0,GNMT,2,1229,189992642
Job124,961253000,1838135000,2160467056,596395762,0.906213,0.685987,0.751755,0.686034,1.10864,0.845814,0.691628,11,96.8266,0,VGG19,2,1427,593789360
Job125,961256000,1334654604,608908925,235510321,0.73003,0.676036,0.676036,0.676087,1.37009,1,1,0,76.506,0,BERTLARGE,2,1276,235510321
Job126,961260000,1266447328,520561933,215374605,0.630311,0.595588,0.595588,0.595629,1.58684,1,1,0,81.1808,0,ResNeXt,2,1258,215374605
Job127,961263000,1773180333,1374425617,527503211,0.693169,0.575723,0.551931,0.575771,1.44668,0.657487,0.314974,6,94.6811,0,GNMT,2,1423,526179111
Job128,961266000,964535000,51160816,47891816,0.182313,0.182282,0.182282,0.182311,5.48935,1,1,0,117.3,0,GPT2_SMALL,2,931,47891816
Job129,961270000,969335000,94110433,84845433,0.197742,0.197305,0.197305,0.197388,5.08018,1,1,1,112.948,0,GNMT,2,1025,84624393
Job130,961273000,983735000,117250329,94788329,0.225092,0.224181,0.224181,0.22421,4.44524,1,1,0,110.42,0,BERTLARGE,2,1049,94788329
Job131,961278000,967535000,86202474,79945474,0.189798,0.189496,0.189496,0.189515,5.27119,1,1,0,113.856,0,GPT2_SMALL,2,1010,79945474
Job132,961281000,966335000,74351828,69297828,0.186817,0.186633,0.186633,0.186661,5.35665,1,1,0,115.06,0,ResNeXt,2,987,69297828
Job133,961284000,1123892201,328566739,165958538,0.437918,0.42669,0.42669,0.42681,2.28586,1,1,0,92.8937,0,VGG19,2,1172,165958538
Job134,961288000,1004772616,141638982,98154366,0.268428,0.266934,0.266934,0.266957,3.72678,1,1,0,108.159,0,GPT2_SMALL,2,1055,98154366
Job135,961291000,1001383159,136942383,96850224,0.261993,0.260611,0.260611,0.260645,3.81914,1,1,0,108.575,0,ResNet50,2,1051,96850224
Job136,961295000,1325488246,593419318,229226072,0.72085,0.67022,0.67022,0.670384,1.3882,1,1,0,77.3063,0,VGG19,2,1271,229226072
Job137,961298000,1034449389,190472357,117320968,0.31659,0.313366,0.313366,0.313389,3.15963,1,1,0,103.65,0,GPT2_SMALL,2,1097,117320968
Job138,961301000,1035935000,203527810,119148336,0.337862,0.333884,0.333884,0.333923,2.96343,1,1,1,102.448,0,ResNet50,2,1101,119058032
Job139,961308000,1090324392,266575181,137558789,0.407225,0.399359,0.399359,0.399478,2.45847,1,1,0,97.1628,0,GNMT,2,1131,137558789
Job140,961312000,1064157576,237314385,134468809,0.36099,0.355129,0.355129,0.355165,2.77128,1,1,0,99.4312,0,BERTLARGE,2,1124,134468809
Job141,961315000,1589317029,989534533,360332504,0.860633,0.772623,0.720574,0.772659,1.16259,0.92269,0.84538,2,76.2651,0,ResNeXt,2,1360,360171906
Job142,961319000,1147712606,360975605,173981999,0.472763,0.458548,0.458548,0.458674,2.12014,1,1,1,90.7051,0,VGG19,2,1192,173745365
Job143,961322000,1769986884,1323178422,511513538,0.69734,0.586729,0.553869,0.586745,1.43482,0.696816,0.393632,3,93.4606,0,ResNeXt,2,1418,511273032
Job144,961326000,1643718427,1082367694,398175267,0.811916,0.738093,0.661262,0.738202,1.23433,0.9013,0.802599,3,82.3972,0,VGG19,2,1384,397464260
Job145,961329000,1227883181,477946741,211392560,0.570096,0.542141,0.542141,0.542184,1.75452,1,1,0,83.4289,0,ResNet50,2,1249,211392560
