Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job38,1047577000,1047577000,13041443,13041443,1,0.734721,1,0.739303,1,1,1,0,29.5213,0,ResNet50,4,441,13041443
Job39,1050302000,1051705839,1576092,172253,6.77977,8.27498,5.914,26.0663,0.265048,1,1,0,29.0753,0,ResNet50,16,116,172253
Job40,1051024000,1051878092,28701666,27847574,0.410737,0.744675,0.309482,0.745604,2.43718,1,1,0,30.009,0,GPT2_SMALL,16,673,27847574
Job41,1051258000,1051278000,834573206,300652665,1.62083,1.50617,1.42369,1.50638,0.617234,1,1,1,35.1118,0,BERTLARGE,8,1453,300555170
Job42,1052790000,1079725666,904901473,372884397,1.44711,1.33665,1.27204,1.33674,0.691193,1,1,1,34.3482,0,GPT2_SMALL,8,1497,372816386
Job43,1055110000,1055110000,79470265,79470265,1,0.724021,1,0.72563,1,1,1,0,30.1134,0,VGG19,4,1059,79470265
Job44,1055810000,1060618443,37887533,33079090,1.14536,0.846035,1.14536,0.846906,0.873086,1,1,0,29.8707,0,GPT2_SMALL,4,756,33079090
Job45,1089118000,1089138000,184474360,184454360,0.642908,0.596675,0.522639,0.596824,1.55567,1,1,0,34.4512,0,BERTLARGE,8,1334,184454360
Job46,1089178000,1095568056,749935348,260781751,1.62169,1.52549,1.43849,1.52611,0.61737,1,1,1,36.0286,0,GNMT,8,1433,260560958
Job47,1089256000,1089256000,36285357,36285357,1,0.717841,1,0.721314,1,1,1,0,30.3386,0,VGG19,4,783,36285357
Job48,1095703000,1115311000,24758173,5150173,4.80725,3.48318,4.80725,3.6067,0.208019,1,1,0,30.1393,0,VGG19,4,325,5150173
Job49,1098649000,1125541357,747683833,270960935,1.55288,1.46106,1.38142,1.46163,0.644696,1,1,1,35.9974,0,GNMT,8,1440,270740348
Job50,1115291000,1115291000,243075550,243075550,1,0.538346,1,0.538406,1,1,1,0,38.9483,0,ResNeXt,1,1410,243075550
Job51,1119236000,1119236000,166958816,166958816,1,0.575694,1,0.576091,1,1,1,0,35.8331,0,GNMT,4,1296,166958816
Job52,1130207000,1208361000,190697809,112543809,0.491622,0.931073,0.403279,0.931291,2.0347,1,1,0,37.8271,0,GPT2_SMALL,16,1154,112543809
Job53,1132891000,1157731659,172848536,148007877,0.690135,0.652358,0.566253,0.652678,1.44951,1,1,0,37.1398,0,ResNet50,8,1253,148007877
Job54,1137823000,1208361000,132993901,62455901,0.6451,1.20345,0.535594,1.20487,1.5524,1,1,0,35.8379,0,ResNet50,16,995,62455901
Job55,1138894000,1176741000,188728131,150881131,0.710662,0.677515,0.585132,0.678155,1.4082,1,1,0,38.5145,0,VGG19,8,1262,150881131
Job56,1141162000,1189946735,1688695113,911555149,1.19662,1.05944,1.02229,1.05949,0.836166,0.98461,0.953829,4,32.6374,0,BERTLARGE,8,1593,911062610
Job57,1145183000,1145183000,219971924,219971924,1,0.522029,1,0.522238,1,1,1,0,40.1892,0,VGG19,1,1380,219971924
Job58,1146097000,1146097000,110087765,110087765,1,0.564629,1,0.565335,1,1,1,0,35.9952,0,VGG19,4,1140,110087765
Job59,1176721000,1208361000,43106260,11466260,3.7594,2.17262,3.7594,2.18145,0.266,1,1,0,34.8476,0,ResNeXt,4,416,11466260
