max schd: 0.127132, max dp: 0.022744, max job: 321
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job29,213790000,213790000,7668960,7668960,1.00055,1.00055,1.00055,1.01043,1,1,1,1,1,4,6.80465,0,1,1,0,0,0,0,0,ResNeXt,4,8,7947,7664776,0.253
Job30,215794000,215794000,6392280,6392280,1.00068,1.00068,1.00068,1.00604,1,1,1,1,1,1,6.96536,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,7711,6387920,1
Job31,215905000,215905000,505898,505898,1.00013,1.00013,1.00013,1.1476,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,ResNet50,1,128,1747,505832,1
Job32,227225000,227225000,5208810,5208810,1.00015,1.00015,1.00015,1.01279,1,1,1,1,1,1,9.36502,0,1,1,0,0,0,0,0,ResNet50,1,128,7437,5208040,1
Job33,227434000,227434000,5120624,5120624,1.00068,1.00068,1.00068,1.00737,1,1,1,1,1,1,9.44656,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,7426,5117136,1
Job34,227434000,227434000,3701000,3701000,1.00002,1.00002,1.00002,1.00957,1,1,1,1,1,1,9.9665,0,1,1,0,0,0,0,0,BERTLARGE,1,128,6907,3700920,1
Job35,227493000,227493000,5101622,5101622,1.0003,1.0003,1.0003,1.01422,1,1,1,1,1,1,9.43627,0,1,1,0,0,0,0,0,VGG19,1,32,7418,5100112,1
Job36,227499000,227499000,3886116,3886116,1.00015,1.00015,1.00015,1.01716,1,1,1,1,1,1,9.93564,0,1,1,0,0,0,0,0,ResNet50,1,128,6937,3885544,1
Job37,234705000,234705000,113081854,113081854,1.00015,1.00015,1.00015,1.00072,1,1,1,1,1,1,6.1803,0,1,1,0,0,0,0,0,ResNet50,1,128,9723,113064936,1
Job38,243284000,243284000,186052,186052,1.00041,1.00041,1.00041,1.67651,1,1,1,1,1,1,7,0,1,1,0,0,0,0,0,ResNeXt,1,32,306,185976,1
Job39,244223000,244223000,2837686357,1433169690,1.40319,0.465072,1.28914,0.465077,0.715439,1,1,83,1,1,67.8439,82,83,1.98001,0,0,0,0,0,ResNet50,1,128,10035,1427625960,1
Job40,244672000,244672000,311014,311014,1.00012,1.00012,1.00012,1.62855,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,GNMT,1,64,1133,310976,1
Job41,248316000,248316000,1457098,1457098,1.00018,1.00018,1.00018,1.08996,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,GNMT,1,64,5164,1456832,1
Job42,250981000,250981000,408156,408156,1.00056,1.00056,1.00056,1.22596,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,ResNeXt,1,32,1561,407928,1
Job43,251450000,251450000,358932,358932,1.00012,1.00012,1.00012,1.22132,1,1,1,1,1,1,8.67305,0,1,1,0,0,0,0,0,ResNet50,1,128,1484,358888,1
Job44,251543000,251543000,241578,241578,1.00047,1.00047,1.00047,1.45123,1,1,1,1,1,1,9,0,1,1,0,0,0,0,0,ResNeXt,1,32,779,241464,1
Job45,251935000,251935000,303254,303254,1.00023,1.00023,1.00023,1.30049,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,VGG19,1,32,1066,303184,1
Job46,252691000,252691000,269932,269932,1.00022,1.00022,1.00022,1.35052,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,VGG19,1,32,1006,269872,1
Job47,253198000,253198000,352630,352630,1.00054,1.00054,1.00054,1.27101,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,ResNeXt,1,32,1434,352440,1
Job48,255173000,255173000,87142436,87142436,1.00069,1.00069,1.00069,1.00108,1,1,1,1,1,1,6.18926,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,9628,87082704,1
Job49,255179000,255179000,143238125,143238125,1.00002,1.00002,1.00002,1.00027,1,1,1,1,1,1,5.70372,0,1,1,0,0,0,0,0,BERTLARGE,1,128,9797,143235000,1
Job50,255730000,255730000,351914,351914,1.00062,1.00062,1.00062,1.10771,1,1,1,1,1,1,10,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,1293,351696,1
Job51,261236000,261236000,493250,493250,1.00002,1.00002,1.00002,1.0764,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,BERTLARGE,1,128,1659,493240,1
Job52,285754000,285754000,6701078,6701078,1.0003,1.0003,1.0003,1.01086,1,1,1,1,1,1,7.08917,0,1,1,0,0,0,0,0,VGG19,1,32,7792,6699088,1
Job53,285809000,285809000,597535,597535,1.00016,1.00016,1.00016,1.25154,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,GNMT,1,64,1893,597440,1
Job54,317239000,317239000,2125647,2125647,1.00019,1.00019,1.00019,1.06004,1,1,1,1,1,1,9.71162,0,1,1,0,0,0,0,0,GNMT,1,64,6353,2125248,1
Job55,317269000,317269000,2316661,2316661,1.00019,1.00019,1.00019,1.05484,1,1,1,1,1,1,9.67884,0,1,1,0,0,0,0,0,GNMT,1,64,6499,2316224,1
Job56,317504000,317504000,2889703,2889703,1.00019,1.00019,1.00019,1.04353,1,1,1,1,1,1,9.16108,0,1,1,0,0,0,0,0,GNMT,1,64,6776,2889152,1
Job57,317557000,317557000,2302574,2302574,1.00029,1.00029,1.00029,1.03166,1,1,1,1,1,1,9.6661,0,1,1,0,0,0,0,0,VGG19,1,32,6489,2301904,1
Job58,322906000,322906000,130526,130526,1.00029,1.00029,1.00029,2.35233,1,1,1,1,1,1,6,0,1,1,0,0,0,0,0,ResNeXt,1,32,113,130488,1
Job59,363038000,363038000,1242734824,959820312,1.0654,0.532571,1.07957,0.532587,0.939114,1,1,4,1,1,52.7987,3,4,1.29476,0,0,0,0,0,VGG19,1,32,10021,959322352,1
Job60,372349000,372349000,264125,264125,1.00002,1.00002,1.00002,1.15278,1,1,1,1,1,1,5,0,1,1,0,0,0,0,0,BERTLARGE,1,128,901,264120,1
Job61,373396000,373396000,54984656,54984656,1.0003,1.0003,1.0003,1.00158,1,1,1,1,1,1,8.48757,0,1,1,0,0,0,0,0,VGG19,1,32,9385,54968176,1
